Geneid	5	10	20	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-AUO97_RS17955	496.89997379874785	486.6419398848643	743.316370717272	host	accC	None	None	26.520239957323007
gene-AUO97_RS18465	803.3602441564698	631.2466649720368	796.8501381716414	host	gene-AUO97_RS18465	None	None	23.86270664174694
gene-AUO97_RS14845	112.98469862529669	176.62854553247394	264.65658750121946	host	gene-AUO97_RS14845	None	None	22.628525923384213
gene-AUO97_RS16565	5.618816015856136	5.533734285900061	6.962954503161397	host	gene-AUO97_RS16565	None	None	0.1370776114718488
gene-AUO97_RS18750	27.033783164394862	20.695892120818947	15.440454306917168	host	gene-AUO97_RS18750	None	None	1.0604998619133739
gene-AUO97_RS16625	0.15861993401134253	0.34928883196590493	0.3747639547972933	host	gene-AUO97_RS16625	None	None	0.19064873785956593
gene-AUO97_RS18450	3.470573572533391	2.8343278108367183	2.3457469177143366	host	mgtA	None	None	0.10025190504904888
gene-AUO97_RS03930	29.10361352673442	25.47978841218109	25.712443384689582	host	gene-AUO97_RS03930	None	None	0.19613954709026524
gene-AUO97_RS02330	161.71931137763352	159.62421174625186	140.1129374367332	host	folD	None	None	0.7720541690088434
gene-AUO97_RS08935	9.248658427817741	8.776269461194206	14.378517458539859	host	gene-AUO97_RS08935	None	None	0.8143430917356856
gene-AUO97_RS16320	16.632584283196465	15.95620205488386	19.696999811579094	host	gene-AUO97_RS16320	None	None	0.33411236254186083
gene-AUO97_RS02315	77.59772234598925	86.36865954220214	171.76739187036054	host	gene-AUO97_RS02315	None	None	15.091500250543197
gene-AUO97_RS19080	179.7409569850549	144.19386744838835	104.40377473157275	host	gene-AUO97_RS19080	None	None	6.151847250621554
gene-AUO97_RS03665	0.15508109029529213	0.11574931748115176	0.14864577528100642	host	gene-AUO97_RS03665	None	None	0.0027022712201273443
gene-AUO97_RS07245	7.6789164978479	6.565732272406805	5.940894795472437	host	gene-AUO97_RS07245	None	None	0.38630318773012606
gene-AUO97_RS16020	18.829379973313802	14.757741048572719	8.296755365092965	host	cobU	None	None	1.264595127732411
gene-AUO97_RS16545	3.307832296945708	2.545064306226918	2.745253108332599	host	adeR	None	None	0.19109447670355403
gene-AUO97_RS05210	8.387190046039015	8.27509116426941	6.425206871190298	host	gene-AUO97_RS05210	None	None	0.24609981822851199
gene-AUO97_RS00390	0.37657635724576566	0.4544579394900923	0.22961477003446853	host	gene-AUO97_RS00390	None	None	0.05274455709888459
gene-AUO97_RS09540	645.8197942666201	481.92295947547626	431.03362761993316	host	infA	None	None	20.567475851801202
gene-AUO97_RS09530	10.309223874328458	11.758978371756372	12.150086398752226	host	gene-AUO97_RS09530	None	None	0.15634834420399024
gene-AUO97_RS00420	3.619512817037537	2.585268395506482	2.026227155978361	host	gene-AUO97_RS00420	None	None	0.2072149161613367
gene-AUO97_RS13485	26.219464614095074	18.303900545849988	27.54722116619923	host	cueR	None	None	1.2532041570073817
gene-AUO97_RS07660	134.44055929167442	83.75603565252395	149.32103173233833	host	maiA	None	None	21.947331929957766
gene-AUO97_RS09520	180.95043038688513	173.24517082591214	199.89779208226184	host	gene-AUO97_RS09520	None	None	0.7361583412538609
gene-AUO97_RS11415	50.78636475915825	43.08078860836275	47.385760422309154	host	gene-AUO97_RS11415	None	None	0.6091416076021022
gene-AUO97_RS13915	1.4306174967041843	0.9080025785862578	0.6520950698372766	host	gene-AUO97_RS13915	None	None	0.4306204640494555
gene-AUO97_RS00595	361.87394414650163	345.79859139745275	313.9176722215202	host	ahcY	None	None	1.2867676130678098
gene-AUO97_RS03540	0.06586455572386925	0.08249429009691041	0.12169084314852652	host	gene-AUO97_RS03540	None	None	0.023964735442125254
gene-AUO97_RS05725	275.68905495550365	245.72348733223689	252.6621732901175	host	gene-AUO97_RS05725	None	None	1.3725520980714487
gene-AUO97_RS11555	34.42289969960742	32.74108869514296	31.46904324692536	host	rimI	None	None	0.1151025444856438
gene-AUO97_RS14760	12.9213394300373	11.24363493902762	13.793101318971061	host	gene-AUO97_RS14760	None	None	0.11524085801792891
gene-AUO97_RS08870	925.4873562778783	869.1511054884987	723.1362483577144	host	rpoB	None	None	8.533496364756733
gene-AUO97_RS10240	35.98474876497422	29.94503833115664	22.60866916966829	host	dusA	None	None	0.9580317354743583
gene-AUO97_RS16530	0.022624562244671267	0.01688650520282055	0.021685723184231703	host	gene-AUO97_RS16530	None	None	0.0003942305493554483
gene-AUO97_RS08040	0.11604707437062678	0.14283194981628286	0.11123153252320209	host	gene-AUO97_RS08040	None	None	0.020013913573873866
gene-AUO97_RS01150	674.1943805070665	653.9462587486423	603.3054034030029	host	gene-AUO97_RS01150	None	None	5.479008816322718
gene-AUO97_RS13710	73.87026872846646	59.54201730292123	47.725071039384396	host	gene-AUO97_RS13710	None	None	1.9493547348395743
gene-M172_gp25	0.05725542083365014	0.07905705339286777	0.06471853875866194	phage	gene-M172_gp25	early	middle	0.020056201656745626
gene-AUO97_RS01035	143.81583710758792	130.67619750279277	124.33186139805727	host	gene-AUO97_RS01035	None	None	1.2215181700748379
gene-AUO97_RS10250	18.253944934212864	14.40582196090177	19.57644526293879	host	gene-AUO97_RS10250	None	None	0.8698016622467974
gene-AUO97_RS12675	14.159476556238085	14.077633234753739	9.946035163543499	host	gene-AUO97_RS12675	None	None	0.3533747983140675
gene-AUO97_RS07760	394.6936406512432	414.97458994722984	415.7589104188874	host	glmS	None	None	1.636431896159104
gene-AUO97_RS12135	131.27224586789	114.35820641009684	248.14034876731824	host	gene-AUO97_RS12135	None	None	20.07132755199452
gene-AUO97_RS11120	29.343364519915283	24.244727483820228	25.035165227456005	host	gene-AUO97_RS11120	None	None	0.3362405564579937
gene-AUO97_RS00415	7.265958980566985	4.4057569779478465	5.39360174515648	host	gene-AUO97_RS00415	None	None	0.40316129019482416
gene-AUO97_RS00565	8.923394210431072	7.793732580623725	8.991467404685618	host	gene-AUO97_RS00565	None	None	0.12982186372110685
gene-AUO97_RS05835	2.311202766763049	1.3315134533046808	1.5305145055892737	host	hpxO	None	None	0.19958643750166774
gene-AUO97_RS16615	0.047254625851751074	0.035269875132760926	0.04529372653991885	host	gene-AUO97_RS16615	None	None	0.0008234067429750914
gene-AUO97_RS11845	49.16986188540303	42.996476551493885	12.406980463643158	host	betA	None	None	8.196817788333771
gene-AUO97_RS09445	56.370688189519875	44.823370642590135	35.5268154405931	host	gene-AUO97_RS09445	None	None	1.5090508062634618
gene-AUO97_RS00770	305.9974086841915	302.7158871493957	367.73324484355453	host	gene-AUO97_RS00770	None	None	4.38967884772138
gene-AUO97_RS17445	84.26583829063333	75.38906196919315	62.49477357223799	host	gene-AUO97_RS17445	None	None	1.3578837531100003
gene-AUO97_RS12565	6.818821744402537	6.125941281286923	8.151941219860568	host	gene-AUO97_RS12565	None	None	0.21115757501065546
gene-AUO97_RS06205	62.879143202154474	57.74424089347345	58.56779534471819	host	gene-AUO97_RS06205	None	None	0.26667571718505123
gene-AUO97_RS00730	9.389315194115271	8.51131719367176	13.110940139187651	host	xdhB	None	None	0.428119088585956
gene-AUO97_RS03235	533.751039797945	514.3330722709119	706.9436058334338	host	gene-AUO97_RS03235	None	None	12.416448410055095
gene-AUO97_RS02880	231.30585834845672	222.5001244473345	180.335563226178	host	mreC	None	None	2.296833945693488
gene-AUO97_RS14615	6.147870178305293	5.027548017262393	5.008110701352544	host	gene-AUO97_RS14615	None	None	0.10120718804490009
gene-AUO97_RS17120	3.0499494247048218	2.880884420455939	3.1474574191092444	host	feaR	None	None	0.054515986920850065
gene-AUO97_RS17425	27.732767937260167	26.502524536548076	25.505284823857416	host	gene-AUO97_RS17425	None	None	0.1595172845273756
gene-AUO97_RS06380	35.273665609171985	29.799315760167058	32.93053748700664	host	gene-AUO97_RS06380	None	None	0.6498320529400474
gene-AUO97_RS03310	16.70989287742368	16.891785465171242	17.54703977650341	host	gene-AUO97_RS03310	None	None	0.09598279216228604
gene-AUO97_RS10880	0.634821107082479	0.5689020265294642	0.18416419971833944	host	gene-AUO97_RS10880	None	None	0.25745867561364916
gene-AUO97_RS06010	167.01092156752	135.93413280350123	116.94171017664473	host	gene-AUO97_RS06010	None	None	9.095502207633974
gene-AUO97_RS11250	20.879457478255848	15.080169405892738	16.983073689895463	host	bioD	None	None	0.42313183299979124
gene-AUO97_RS06955	37.58806856942121	32.84190643288091	39.3843020911467	host	gene-AUO97_RS06955	None	None	0.5353125632780475
gene-AUO97_RS11620	55.292260861052576	51.835696371862035	45.49616508708178	host	rep	None	None	0.29811431428818214
gene-AUO97_RS11965	2.3539280155928832	2.2129259995651407	2.188465463751315	host	gene-AUO97_RS11965	None	None	0.018986011936037148
gene-AUO97_RS10835	11.001398363937264	10.676977860814867	15.685322962447582	host	gene-AUO97_RS10835	None	None	0.5545706773782177
gene-AUO97_RS13525	19.612707549226972	17.36415485529456	20.545600151073074	host	xseA	None	None	0.5834083949420186
gene-AUO97_RS03160	304.0218169026817	264.4202683032224	450.3233879947878	host	mscL	None	None	20.588975875076397
gene-AUO97_RS14555	2.335210620769674	1.3690259206553026	1.5508873626377775	host	epsC	None	None	0.16735827752467572
gene-AUO97_RS15960	17.93010503464184	11.679748621986471	30.433315881903077	host	gene-AUO97_RS15960	None	None	2.9615730315843822
gene-AUO97_RS16690	0.19934290693155468	0.112994924851048	0.13673158790553566	host	iaaH	None	None	0.025967062130044884
gene-AUO97_RS03125	22.878194244373677	21.007468248567037	23.180872279721576	host	gene-AUO97_RS03125	None	None	0.5350240028077768
gene-AUO97_RS18025	0.8433256855799085	0.7298638403424089	0.6155134836113183	host	gene-AUO97_RS18025	None	None	0.03296050541402032
gene-AUO97_RS07450	106.10190429165333	106.55397966210693	148.57773313013038	host	ilvD	None	None	3.1294269506533787
gene-AUO97_RS08230	0.07897648116889877	0.09720507695830362	0.07569923741162363	host	gene-AUO97_RS08230	None	None	0.013620580071108609
gene-AUO97_RS02410	254.68911604137023	277.92014295934285	277.54197905596027	host	greA	None	None	0.5801459027193507
gene-AUO97_RS07015	49.11256176512003	42.3725340538612	37.845353960042154	host	gene-AUO97_RS07015	None	None	0.6977505036424566
gene-AUO97_RS19060	342.52516544484916	331.9582419074798	304.74984112072696	host	purH	None	None	1.5392413171880075
gene-AUO97_RS04875	101.89743313878228	87.4629940188017	100.23783729074752	host	gene-AUO97_RS04875	None	None	0.6968230819597266
gene-AUO97_RS04780	384.0843752902097	383.06726919712884	562.5958672077013	host	gene-AUO97_RS04780	None	None	31.484976254324256
gene-AUO97_RS06830	102.14515945490807	111.19244804126838	171.06291780054914	host	prpC	None	None	7.749571766387801
gene-AUO97_RS08875	1004.4206318241022	1033.8138758408459	975.0767232900253	host	rpoC	None	None	3.9534477007431867
gene-AUO97_RS19000	52.660463319526805	45.009781928093155	38.43834474569459	host	dnaB	None	None	0.8960463864792576
gene-AUO97_RS10125	194.6372479316432	181.76148602316675	184.4483282720291	host	leuS	None	None	0.3077892694330737
gene-AUO97_RS10260	48.95869557622317	49.30568537327724	45.00762660927265	host	gene-AUO97_RS10260	None	None	4.981103135272859
gene-AUO97_RS00325	239.86620884208392	189.26844695679506	222.7418805938032	host	gene-AUO97_RS00325	None	None	2.96485372561286
gene-AUO97_RS01720	0.06244500411136291	0.06637083483909934	0.036174856816174134	host	gene-AUO97_RS01720	None	None	0.02979616126628851
gene-AUO97_RS07625	30.653100602981894	26.710509669909793	37.819769622810355	host	pncA	None	None	0.661755302007805
gene-AUO97_RS02740	36.919461372829254	32.2344533970162	41.242457577372775	host	gene-AUO97_RS02740	None	None	0.77213211114796
gene-AUO97_RS19890	22.918407107080128	19.284622890579303	19.402953112260022	host	gene-AUO97_RS19890	None	None	0.3053814130360783
gene-AUO97_RS18175	0.12361536182958067	0.5216826854584062	0.37261876967708846	host	gene-AUO97_RS18175	None	None	0.17456982144085917
gene-AUO97_RS13180	0.16246590411887749	0.121261189742159	0.15572414553248293	host	gene-AUO97_RS13180	None	None	0.0028309508020381725
gene-AUO97_RS08905	5493.9307072831725	5324.475497394747	5134.689325856023	host	gene-AUO97_RS08905	None	None	26.672438115726777
gene-AUO97_RS11515	483.24915626320507	457.32007780982	756.4297447715412	host	gene-AUO97_RS11515	None	None	31.962451853787684
gene-AUO97_RS01505	171.70928815933948	146.74122123264894	127.84385012959203	host	lepB	None	None	2.0867486482743898
gene-AUO97_RS06520	153.1178436487341	148.70716484903429	176.53008181493067	host	gene-AUO97_RS06520	None	None	1.3157513629824704
gene-AUO97_RS08880	15.910028266154844	15.095122376743646	24.343997624540847	host	gene-AUO97_RS08880	None	None	1.0395932493546365
gene-AUO97_RS16130	525.7798542460672	510.0565181390469	641.0689103268669	host	gene-AUO97_RS16130	None	None	7.493858455435567
gene-AUO97_RS16275	19.151772560872345	15.171160642526592	37.65754141719472	host	gene-AUO97_RS16275	None	None	4.951422949404029
gene-AUO97_RS17390	169.45645484841103	166.66235092100905	157.57696401703356	host	gene-AUO97_RS17390	None	None	0.9271498731988539
gene-AUO97_RS03280	68.51300969507996	54.081073799542615	80.03337415156021	host	gene-AUO97_RS03280	None	None	1.7830315910696688
gene-AUO97_RS11040	55.57547627694331	48.12022011979749	55.35532397142043	host	gene-AUO97_RS11040	None	None	0.3896692897491992
gene-AUO97_RS08675	128.53815163502043	144.41411752865653	145.07556837667153	host	ftsW	None	None	0.8979968317797807
gene-AUO97_RS05105	238.23892656292068	185.6018850891871	202.06639252453124	host	gene-AUO97_RS05105	None	None	7.465617296306913
gene-AUO97_RS18380	56.60583708368265	49.445096121691456	50.44694389936066	host	gene-AUO97_RS18380	None	None	0.31869391921552176
gene-AUO97_RS15055	10.719239934304218	8.705336535782179	9.646627178686087	host	gene-AUO97_RS15055	None	None	0.40269372665195585
gene-AUO97_RS02680	59.17116201981631	53.53251295311188	55.45972557138805	host	gene-AUO97_RS02680	None	None	0.30505539723576874
gene-AUO97_RS00550	100.85528140634499	99.73175494595019	91.46872091771097	host	map	None	None	0.21103214092582973
gene-AUO97_RS01890	47.0303843586567	37.41567053310474	45.26917518521507	host	gene-AUO97_RS01890	None	None	0.6113889075502508
gene-AUO97_RS07340	297.75680718534386	256.30974563071703	252.21078478674087	host	gyrB	None	None	1.6758195733296466
gene-AUO97_RS08930	105.1889200759319	97.86126184315437	124.1118722105352	host	gene-AUO97_RS08930	None	None	1.288685018727338
