Geneid	0	5	15	30	60	120	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-MSMEI_RS31620	36.90147221362734	9.65277619573833	7.6769141371573895	7.862096420488361	2.186963500869424	4.9962070485016445	host	gene-MSMEI_RS31620	None	None	13.963830941609086
gene-MSMEI_RS32180	37.20965399139418	15.840852901838119	13.880426145323081	5.457475823350107	3.9244940942482236	2.6074404985565165	host	gene-MSMEI_RS32180	None	None	11.526422663151683
gene-MSMEI_RS29185	21.856571819519683	10.949443575742498	18.601892984013716	11.887371957540113	1.5449541441912837	1.7487882762053497	host	gene-MSMEI_RS29185	None	None	7.869468277713183
gene-MSMEI_RS17545	55.571470340397724	15.72217862872311	4.681688160250681	2.8441623232589968	0.563453478389939	1.702968496042764	host	gene-MSMEI_RS17545	None	None	30.164252905989827
gene-MSMEI_RS18730	102.77635003095511	236.07192247772065	66.10125618562537	49.79561857233948	5.485025172167489	3.9320788206237003	host	gene-MSMEI_RS18730	None	None	110.0587278696781
gene-MSMEI_RS26935	4.9146430261941605	12.674532599005731	25.135359072977288	7.503078669371475	2.621394173728362	1.6204233954255953	host	gene-MSMEI_RS26935	None	None	9.616156756675322
gene-MSMEI_RS24715	13.24312416521813	11.224932628488087	6.62955936796908	17.817834180216785	4.449339536251587	2.598228693148507	host	gene-MSMEI_RS24715	None	None	8.45318112425454
gene-MSMEI_RS00575	9.934792961323561	5.871232927093619	2.764643900222687	2.2912803289397488	1.128549678291219	0.6590259367461226	host	gene-MSMEI_RS00575	None	None	5.295581523363645
gene-MSMEI_RS29465	1.9465677512287134	1.645288312085875	4.240968125097867	1.9262479235939556	0.9487562246418827	0.5540340595684317	host	xylA	None	None	1.1140233321165172
gene-MSMEI_RS19210	36.49759079630564	38.07534083622268	16.721588720276863	14.176636304057325	6.316000395767103	4.398268258576612	host	gene-MSMEI_RS19210	None	None	12.345303069900115
gene-MSMEI_RS32260	12.637194845245762	2.624724717229817	3.13997635025292	1.9338251047228427	2.3520974538375117	0.7484963453772189	host	gene-MSMEI_RS32260	None	None	4.784545634306129
gene-MSMEI_RS33115	49.83556622964605	3.9925758980030226	2.0973515091393087	2.123691569550177	3.0474062820240873	0.8219850774688003	host	gene-MSMEI_RS33115	None	None	38.21464600969297
gene-MSMEI_RS08700	10.339561065149038	7.451690731262776	4.432413953499805	1.2091411627873676	0.8014338295111556	0.4680039260950727	host	gene-MSMEI_RS08700	None	None	3.953508836118275
gene-MSMEI_RS28590	7.758762662651051	6.746393650472394	2.7729406971793744	3.778409388588144	1.8610218252590776	1.0867591168457695	host	gene-MSMEI_RS28590	None	None	2.064276904360905
gene-MSMEI_RS00235	32.9156990458983	17.017712929526002	15.446935231912557	19.943182777850154	4.758072148611233	2.8343866909768947	host	gene-MSMEI_RS00235	None	None	9.822728805266204
gene-MSMEI_RS19910	3.6741145224299645	7.9562200866002275	5.738148045823712	2.5391964418534716	1.6830110419734265	2.05194230538578	host	gene-MSMEI_RS19910	None	None	1.7571837676792035
gene-MSMEI_RS02335	5.725186579391362	2.4588924224580113	2.112716721660476	2.139249749546881	1.417921390673583	1.7287426016070675	host	gene-MSMEI_RS02335	None	None	2.4312073674429135
gene-PBI_KAMPY_55	2.041174734683313	8.835852211762312	4394.274237173152	16080.521506685336	1802.8150131177067	3916.278334538696	phage	55	early	middle	8659.51184778439
gene-MSMEI_RS17205	250.48804736728445	180.41077284839838	162.67407453915737	41.55369867484045	9.066441425122534	15.688703796495364	host	gene-MSMEI_RS17205	None	None	88.699827705985
gene-MSMEI_RS10115	18.613509156516947	11.95424949144607	2.9730498196562367	3.0103875341561777	1.995322369349939	1.1651850324944335	host	gene-MSMEI_RS10115	None	None	7.177159521758749
gene-MSMEI_RS24025	53.84552207759175	11.860028822103128	3.3507874833087694	6.904379915473254	2.961260521401498	1.667656290596217	host	gene-MSMEI_RS24025	None	None	25.902524072989358
gene-MSMEI_RS26145	19.999073379163534	13.377659433951557	13.168302854185157	2.6667359891611806	3.2435316486709063	1.0321730424836533	host	gene-MSMEI_RS26145	None	None	7.446370681632636
gene-MSMEI_RS07240	1.1301105097915218	2.69337788732871	1.8201014544652239	1.1209504445802274	0.7429799225602459	0.43386928273305203	host	gene-MSMEI_RS07240	None	None	0.5602977558380681
gene-PBI_KAMPY_38	3.1649675661381713	4.112203640265286	23.177263326579748	7088.253883516141	1118.3210617188638	1965.511519728068	phage	38	middle	middle	3960.190097154673
gene-MSMEI_RS34555	49.555186614256	15.819827654126708	26.702391898764347	30.77651713455151	12.563103832120454	6.646736705310544	host	gene-MSMEI_RS34555	None	None	11.389500198822429
gene-MSMEI_RS23150	17.969876124346005	23.3724073329455	5.733136417974662	1.9797124800891477	4.599373606335624	0.7662572756065088	host	gene-MSMEI_RS23150	None	None	8.740751482770646
gene-MSMEI_RS34570	11.75620156305081	15.903978238534618	36.50797348541194	4.4550347613561065	2.5647005520197736	2.194363889788564	host	gene-MSMEI_RS34570	None	None	13.557379990872905
gene-MSMEI_RS20585	46.65974941942481	38.26306055290001	13.393684431869799	6.660247057850286	2.006591613160815	2.610278313125903	host	gene-MSMEI_RS20585	None	None	17.491375074442175
gene-MSMEI_RS04040	26.18240579674665	14.086380725559234	10.420580854685515	8.6363643167729	4.253764172020749	2.484020838504616	host	gene-MSMEI_RS04040	None	None	10.867744066006837
gene-MSMEI_RS08950	231.6281131408448	117.74669075874412	67.27892744520345	27.650087491682985	12.498956507024392	4.171361545211279	host	gene-MSMEI_RS08950	None	None	107.81378333098334
gene-MSMEI_RS11640	122.50248969350457	43.828668240320496	11.69624527561216	14.348696195812352	9.596558374192858	2.9819474674680233	host	gatB	None	None	51.84869812369571
gene-MSMEI_RS11320	10.182046698734808	15.381053945298806	4.052448110155478	2.4957913744713616	1.6542416224525134	0.9660081038629064	host	gene-MSMEI_RS11320	None	None	6.012840810725453
gene-MSMEI_RS24805	180.17929087005217	87.92021574094014	43.94267531877554	6.025536745544535	6.46979211200321	5.316605095700147	host	gene-MSMEI_RS24805	None	None	74.76768968558893
gene-MSMEI_RS02095	58.2570419703338	942.7560274687235	523.8355525500423	16.603714496330998	12.73070001247708	18.349538627665186	host	gene-MSMEI_RS02095	None	None	508.186215547263
gene-MSMEI_RS17765	22.242013970118833	3.703802043028307	2.6571633221276887	0.738325134799366	0.48937109943601537	0.28577230885451343	host	gene-MSMEI_RS17765	None	None	12.281770150962988
gene-MSMEI_RS17235	27.911662662521305	29.142270686090917	10.456796954243789	7.927786256848136	3.5339971694474053	6.846419479872686	host	gene-MSMEI_RS17235	None	None	10.281049500848798
gene-MSMEI_RS23880	2.7889318157059133	3.6236249899367374	5.7106105446862365	5.782328530953451	3.832599402513744	2.238078181226932	host	gene-MSMEI_RS23880	None	None	1.2575338374044802
gene-MSMEI_RS15325	2.3228866983346315	1.5981186786358965	1.911840439065286	1.1774499629562472	0.7804285073667101	0.8714452721309494	host	gene-MSMEI_RS15325	None	None	0.4941912039387068
gene-MSMEI_RS36185	8.157815590491857	12.655862123301366	12.817148111406887	4.326038382417026	2.8673521455843565	1.6744140466957043	host	gene-MSMEI_RS36185	None	None	3.7797728705152345
gene-MSMEI_RS06630	2193.1487849173495	1426.063043200962	4213.954139311874	251.71674827661838	170.6709909851984	156.1430676373833	host	rpmG	None	None	1786.6646390921123
gene-MSMEI_RS19805	7.162341341462011	3.844760388497888	5.195960828895487	2.2992723686074745	1.5239863765901107	0.8899444736374806	host	gene-MSMEI_RS19805	None	None	3.6100225003774487
gene-MSMEI_RS24925	59.646725099885884	16.743886495785507	11.77085030639408	4.528963673529583	4.388804304465852	1.0701739914710418	host	gene-MSMEI_RS24925	None	None	26.916618587615503
gene-MSMEI_RS14720	17.703067802050064	7.361843162987049	5.089161750117441	12.61764777230625	4.36623091284325	6.100361594108998	host	gene-MSMEI_RS14720	None	None	4.713131244089184
gene-MSMEI_RS17095	4.379581729248074	1.5720787618993841	2.2207795264083883	1.840536657672913	0.9065399055126186	0.529381490173115	host	gene-MSMEI_RS17095	None	None	1.296787837542847
gene-MSMEI_RS25135	3.671692777936346	3.2486346909975605	11.819091496174382	2.3935048427307315	1.5864448346470825	0.9264176078029511	host	narI	None	None	4.682675238497735
gene-MSMEI_RS25160	8.987612762020296	4.617090689218845	6.838990583675675	1.6510696487948189	2.171374627025145	1.3412349026260122	host	gene-MSMEI_RS25160	None	None	3.392289238635843
gene-MSMEI_RS12120	10.366178740107799	2.696145797970764	1.961808384399013	1.9864461960078181	1.3166412913397556	0.7688635928704766	host	gene-MSMEI_RS12120	None	None	3.6644845141421376
gene-MSMEI_RS11070	4.89608626908528	4.127205527347817	1.6963872500391468	1.7176917106655838	2.0892159737027307	0.6648408714821179	host	gene-MSMEI_RS11070	None	None	1.0312340335568606
gene-MSMEI_RS15850	117.0559511137397	53.71008740271931	15.581948367217542	11.12000387073195	7.119456969441918	1.107856174269318	host	trpB	None	None	50.41764525532598
gene-PBI_KAMPY_79	4.941791462917496	249.4424472144587	11775.21171667531	2392.6290903197782	444.85180127035215	1215.1434971619465	phage	79	early	early	6463.312944466743
gene-MSMEI_RS09295	146.96802751435905	75.86454562506617	39.74931089883863	12.145433250728484	9.466280616915224	3.2467884203334125	host	secA	None	None	56.10520076260759
gene-MSMEI_RS23120	5.336503563950705	13.91839953799728	7.224559801682073	1.2807350474260932	0.8488871483637896	0.49571468487701775	host	gene-MSMEI_RS23120	None	None	6.6480885640601395
gene-MSMEI_RS12670	483.62666247822483	63.200464409585926	69.35185434010035	92.20499760340626	20.469707098377597	22.532746364117003	host	gene-MSMEI_RS12670	None	None	229.96140899366145
gene-MSMEI_RS11695	99.58531386020125	56.52590151710632	21.270478874368905	11.926162485036821	8.049183244220735	5.94477809191681	host	serA	None	None	36.41098750353285
gene-MSMEI_RS23680	1.903257522880387	2.472879216105476	3.8971058446845266	3.946048524502017	2.615490132796541	1.5273371371886493	host	gene-MSMEI_RS23680	None	None	0.8581818755260304
gene-MSMEI_RS31645	100.373438611909	26.337127842955987	17.253853226893884	6.809765118061861	9.652579443053337	3.948882576267392	host	gene-MSMEI_RS31645	None	None	45.36995512930855
gene-MSMEI_RS33930	322.4333638427819	171.75088636445548	107.25265475748459	6.909722715637712	5.576683023596461	6.775105183521916	host	trxB	None	None	155.60588368029735
gene-MSMEI_RS04280	12.095482558911183	8.470217292059031	5.268182543202121	3.24452878681277	4.6557595975368	7.203947582949182	host	gene-MSMEI_RS04280	None	None	2.391581551450874
gene-MSMEI_RS07375	1.577539231506763	1.9685561036100794	4.959751446634972	2.3047189232443808	1.1351687379879418	0.662891191507097	host	gene-MSMEI_RS07375	None	None	1.5788070586527512
gene-MSMEI_RS10985	2.0264900243618507	2.341892418893198	1.383145479648225	1.4005160230846487	0.9282794715920578	0.5420764899374583	host	gene-MSMEI_RS10985	None	None	0.592682748682984
gene-MSMEI_RS27890	92.35537062764267	85.73560965751862	49.09958534964986	15.635854678948764	7.981274506280095	5.302772249873364	host	gene-MSMEI_RS27890	None	None	46.03667839859345
gene-MSMEI_RS23355	1.9561257874048419	5.50463100419031	4.005358784814652	4.055660983515962	2.6881426364853342	1.5697631687772229	host	gene-MSMEI_RS23355	None	None	1.611687701923737
gene-MSMEI_RS32210	9.598371450115359	12.32386444529468	12.24358944351263	1.5260371899540464	0.7516359993279382	0.8392948640329144	host	gene-MSMEI_RS32210	None	None	5.236611620461521
gene-MSMEI_RS25725	84.80648513073655	45.11915177705326	27.425879178735986	16.07564099350858	5.776336616212859	3.59548063364424	host	trhA	None	None	28.85803881024447
gene-MSMEI_RS29440	8.125445578450883	3.1300292906361014	1.8486271314529166	1.871843530853521	3.312738213025541	0.7245060778971799	host	gene-MSMEI_RS29440	None	None	2.2646538639899236
gene-MSMEI_RS12870	59.89850505310551	39.24537641482051	6.95838072630388	9.655593183816604	1.3344533878290192	3.037646271633451	host	gene-MSMEI_RS12870	None	None	24.676503192452607
gene-MSMEI_RS22545	5.477238913802173	10.244057362695457	3.1237098902916274	2.2708117793709635	0.8898679072503176	0.5196457386297014	host	gene-MSMEI_RS22545	None	None	6.043195623150236
gene-MSMEI_RS27640	12.319644496250907	7.786938808161924	2.454347510694936	2.4851709856438235	1.647202296399524	0.9618974310805111	host	gene-MSMEI_RS27640	None	None	6.38149218957526
gene-MSMEI_RS18170	4.329320408833698	5.233387566827154	2.324198180824465	2.4210860882999246	0.9487562246418827	1.1567321819576701	host	gene-MSMEI_RS18170	None	None	1.2994584681671575
gene-MSMEI_RS33745	11.827710585391435	9.919815833390382	9.355616622337127	5.15203692182256	1.8323304326541576	3.447344213738516	host	gene-MSMEI_RS33745	None	None	3.709819342795347
gene-MSMEI_RS13545	2952.273202125206	11203.419170077315	17537.066306224908	104.88637339038358	131.1299254070101	93.50171210032042	host	gene-MSMEI_RS13545	None	None	11294.287789435553
gene-MSMEI_RS32660	4.588859322607116	4.412735469491377	1.8137473742556915	3.106299132158394	1.2172721372763777	1.3592353930092798	host	gene-MSMEI_RS32660	None	None	1.036652051337784
gene-MSMEI_RS27995	125.77013552579498	92.60112878981015	32.77218022321045	4.1702397170967025	10.37789396660412	5.329792284558449	host	gene-MSMEI_RS27995	None	None	55.69569027627267
gene-MSMEI_RS12990	19.53818694391071	27.97929817112245	3.7481140623572404	3.106360287851122	5.0947862271120945	1.7084460671025727	host	gene-MSMEI_RS12990	None	None	11.646601852751079
gene-MSMEI_RS31630	32.8344852072391	15.797820719982395	9.522176225102925	6.293188839089854	7.70419560854824	2.097241365030297	host	gene-MSMEI_RS31630_gene_gltB	None	None	13.536963042953914
gene-MSMEI_RS35785	4.825128497069551	4.419243804552538	5.015405782724434	1.6927976279023147	1.1220073613156178	0.6552054965331017	host	gene-MSMEI_RS35785	None	None	1.5698359670382374
gene-MSMEI_RS05855	4.838609813719154	3.9978643661796394	3.4227047916293647	1.9796200323081456	1.7892529749595174	0.5693851292290179	host	hutI	None	None	1.7442017235124843
gene-MSMEI_RS32815	1.0780378315507138	2.2003173786589802	1.1558550401068335	1.1703711054635242	0.7757365524126015	0.45299778818420866	host	gene-MSMEI_RS32815	None	None	0.41775771593785
gene-MSMEI_RS03030	14.356052599737117	7.78229664879375	5.675420279538677	5.201850918385437	2.383669231741371	0.7585432761876514	host	gene-MSMEI_RS03030	None	None	5.7525302803768295
gene-MSMEI_RS22920	14.982381417493759	12.19280256179995	4.272382703802295	5.821549280195066	2.8673521455843565	1.6744140466957043	host	gene-MSMEI_RS22920	None	None	6.650743902554635
gene-MSMEI_RS07105	1913.8806956671779	307.04098775502996	550.4244839950347	171.27675099417226	143.5849495941069	57.0355734412672	host	rpsJ	None	None	806.1982292313062
gene-MSMEI_RS13125	70.49088374383368	71.74962785771609	26.843759057652026	6.5057751792395635	2.3137896777163793	3.5521811278756417	host	gene-MSMEI_RS13125	None	None	31.47177956936817
gene-MSMEI_RS13530	167.07785272851532	243.67651896907512	140.89488478131778	46.3360906929323	4.967366650761738	13.062461421846352	host	gene-MSMEI_RS13530	None	None	92.7343227313117
gene-MSMEI_RS05915	24.56476718615162	53.15899002445045	43.42536099920961	10.545248800536463	2.633282582679511	1.5377271857409531	host	gene-MSMEI_RS05915	None	None	37.4196373127966
gene-MSMEI_RS03365	20.243077185005856	11.114370945465383	4.8766650103426095	3.6298064638416294	2.9361752060577673	1.0750494994048505	host	gene-MSMEI_RS03365	None	None	6.7587279406473035
gene-MSMEI_RS31500	81.68079252846312	127.29119792925522	42.26421764465205	9.716372180649241	11.022923181535031	4.134985907998539	host	gene-MSMEI_RS31500	None	None	73.47342126815283
gene-MSMEI_RS31480	33.81484861065742	16.10783356872303	13.895041463854344	4.415219959698505	3.9906372531400476	4.968138469577478	host	gene-MSMEI_RS31480	None	None	9.46659511566171
gene-MSMEI_RS13540	610.9436074396756	941.8234513165709	829.359775878271	45.722561555590275	23.992057517057127	20.787467000821902	host	gene-MSMEI_RS13540	None	None	398.07508468494166
gene-MSMEI_RS02875	1.1980865878481206	4.214796571761122	4.5941568731973215	1.3007019635329589	0.8621214691623343	0.5034429761779957	host	gene-MSMEI_RS02875_gene_gabT	None	None	2.8429825864469906
gene-MSMEI_RS23070	38.391765285861695	28.984653726783602	9.555470806193128	1.9157763208154663	2.3905290022008128	1.0280641121577807	host	gene-MSMEI_RS23070	None	None	16.029797133684905
gene-MSMEI_RS10495	35.059696244910256	12.19487484005238	8.873410230973999	8.9848489480969	12.89287273164037	3.477629173906463	host	gene-MSMEI_RS10495	None	None	10.165966509650756
gene-MSMEI_RS29715	10.16578386931444	11.040563142627153	8.907234354259495	2.494949691512171	1.2288652052504387	1.4982435880594585	host	gene-MSMEI_RS29715	None	None	5.0723586310814754
gene-MSMEI_RS24855	195.00694330031007	63.548986942026616	26.884024318402574	10.648040554978621	7.4875911661973245	6.7352475966303995	host	glgA	None	None	97.14123760994663
gene-MSMEI_RS27755	225.4114040830637	478.82881600111784	95.59432509083653	53.21539567042377	13.559130035069185	19.75994191730964	host	gene-MSMEI_RS27755	None	None	215.1318540332598
gene-MSMEI_RS10520	5.9771208660422905	47.46958531886072	10.536365086404242	6.48905757362554	7.892593678432538	2.5116210700435566	host	gene-MSMEI_RS10520	None	None	24.99865161006449
gene-MSMEI_RS20370	191.23784354247059	526.3377532389533	201.59100398942954	232.56587710407254	28.71690544452332	2442.276513839612	host	gene-MSMEI_RS20370	None	None	2344.2352842201844
gene-MSMEI_RS20825	127.04552900991533	35.946751205391045	15.244177525507023	12.09924680042078	4.710424645587069	5.586289917993932	host	gene-MSMEI_RS20825	None	None	56.95115885140698
gene-MSMEI_RS08205	126.38091404075396	99.00313611323111	13.871163826384969	15.632655158065788	15.421063747515902	7.569099144149493	host	trpS	None	None	52.582560374147995
gene-MSMEI_RS00140	24.068071105709585	28.06499758596516	6.765100973210102	3.951212496105477	1.5483701586155525	0.9041835852156803	host	gene-MSMEI_RS00140	None	None	12.010162400407118
gene-MSMEI_RS21105	21.057678843566066	33.008685627847434	12.04618264441596	7.9783494757691065	1.0576298897647216	0.6176117385353008	host	gene-MSMEI_RS21105	None	None	11.683256719353768
gene-MSMEI_RS14625	4.104903789471885	4.711416283036497	2.6231926684881426	1.9069558378887437	0.7472828950847261	0.43638203919675694	host	gene-MSMEI_RS14625	None	None	1.688983588850413
gene-PBI_KAMPY_58	9.713176323665422	12.620211171848636	1196.3603833736765	5012.5395370964025	663.4093667820384	1650.9982873002673	phage	58	early	middle	2470.5275875593984
gene-MSMEI_RS21160	5.917691457695321	4.613270470381644	2.4234103571987813	2.4538453009508343	1.6264392422432277	0.9497726735458827	host	gene-MSMEI_RS21160	None	None	1.229260677093853
gene-MSMEI_RS22370	925.8602070521794	420.90362142750143	557.4474865105592	81.79903263660484	62.33653109557741	37.972725421506965	host	rpsT	None	None	344.38601114149554
gene-MSMEI_RS35315	28.96155396513865	12.589229692778279	12.763173674969115	6.15139513364627	2.8187834565830494	1.7152256149879004	host	gene-MSMEI_RS35315	None	None	8.456970313080234
gene-MSMEI_RS08280	224.60372978964512	75.08610804399764	53.661812182990104	21.00774034626973	13.005463322098887	3.395300217544816	host	sdhC	None	None	94.42607639613101
gene-MSMEI_RS25155	4.809206813912393	0.8926490828868547	1.4067601585690486	1.4244272722592646	0.9441281454972881	0.5513314543998051	host	gene-MSMEI_RS25155	None	None	1.3683997434507547
gene-MSMEI_RS03985	7.554692696184217	2.571944947628494	2.2098531226563596	3.0111461794112406	1.4831131787505294	0.8660762310495023	host	gene-MSMEI_RS03985	None	None	1.7458699270442797
gene-MSMEI_RS29855	28.414864251505314	52.67017454619966	40.0629135088532	7.570567169229795	2.1505141091882676	2.4748526670233915	host	gene-MSMEI_RS29855	None	None	24.835415824545905
gene-MSMEI_RS10940	1.0280369101689681	1.335715780962082	2.105006076690912	2.131442268709119	1.412746495087183	0.8249850230070077	host	gene-MSMEI_RS10940	None	None	0.4635434948096805
gene-MSMEI_RS12175	29.561544044772383	17.984646175217733	7.237812056370517	6.85592812659274	9.507536061674447	1.5166205437787754	host	gene-MSMEI_RS12175	None	None	7.798358794768866
gene-MSMEI_RS26085	28.517924037035087	14.987205146014777	8.318182962950717	5.122940189704373	3.3955485934551586	4.139883598585346	host	gene-MSMEI_RS26085	None	None	12.418984652963813
gene-MSMEI_RS15475	28.923537242771587	22.462891269861693	22.32329528025398	4.914443403116265	3.5339971694474053	2.1504321143131886	host	gene-MSMEI_RS15475	None	None	13.495988991337036
gene-MSMEI_RS17605	18.740382028606067	11.477603042808912	3.879071658950746	2.265603495473324	2.6634807774350104	0.5184538906053213	host	gene-MSMEI_RS17605	None	None	7.700420609989334
gene-MSMEI_RS15330	1.035596005096681	2.9142164139831057	2.1204840625489334	2.14711463833198	2.6115199671284137	0.8310510893526474	host	gene-MSMEI_RS15330	None	None	0.8748228618566524
gene-MSMEI_RS34590	27928.590037754846	10157.970674103046	1954.4879271478635	19223.301600430103	6610.906618416601	12641.013001543004	host	ffs	None	None	8034.268824707959
gene-MSMEI_RS00635	5.973280317055201	5.724456105269381	2.5422864819742137	4.697173042570766	1.0377816076511746	0.6060211697156035	host	gene-MSMEI_RS00635	None	None	1.8242318268426643
gene-MSMEI_RS00645	9.050425795159398	10.973522305619955	11.535433300266199	3.8934345441753235	2.580616931025921	1.5069726420261338	host	gene-MSMEI_RS00645	None	None	5.331339715083992
gene-MSMEI_RS15675	200.11545743638987	45.98763953234179	8.256138091793941	3.961453011892915	4.590030114472982	4.686652869525762	host	treY	None	None	114.19724654936587
gene-MSMEI_RS10020	3.5271379441593247	2.642825320200933	2.270754586666574	2.2992723686074745	1.5239863765901107	0.8899444736374806	host	gene-MSMEI_RS10020	None	None	1.094707882261851
gene-MSMEI_RS00100	1.3651944947620804	2.741805043264235	0.7886692411810118	0.5011942127697034	0.2402657365459523	0.4063963686518204	host	gene-MSMEI_RS00100	None	None	1.125029434893262
gene-MSMEI_RS21995	94.92698829387463	17.853242082271166	5.441242122767075	9.318897396475181	3.6518164118291336	2.1325084556973595	host	gene-MSMEI_RS21995	None	None	56.82637057363011
gene-MSMEI_RS19090	137.30040775872084	52.09291545752119	27.080117305467958	9.341684049923492	9.175584608284206	3.9799985629847514	host	gene-MSMEI_RS19090	None	None	54.79661741012234
gene-MSMEI_RS29035	1.4306938243186333	0.9733673510202405	1.533967194184335	1.5532318660273896	1.0295014352497025	0.6011858944253193	host	gene-MSMEI_RS29035	None	None	0.350041109159459
gene-MSMEI_RS11705	7.8245031496193675	12.785634139228188	4.369482310706894	5.953857218381318	0.9775064132673943	1.1917846723200238	host	gene-MSMEI_RS11705	None	None	3.19397852754165
gene-MSMEI_RS11965	21.99235416795144	23.888425739871415	8.961294857123455	5.041996617487101	3.0363649549153044	1.7099519211548169	host	gene-MSMEI_RS11965	None	None	13.353684289039016
gene-MSMEI_RS17410	47.901799388757	20.601062765699314	16.939456707983705	1.580484998442191	1.1365334896942856	1.0850203022588165	host	gene-MSMEI_RS17410	None	None	20.023684153270494
gene-MSMEI_RS29860	20.459551047117138	11.5089976095475	3.627494748511383	12.288927774081326	2.4345442745527555	1.4216723037982395	host	gene-MSMEI_RS29860	None	None	7.071855243070674
gene-MSMEI_RS17865	140.2465034703239	43.61419430682357	28.28550522872326	6.125202244761539	5.053986855374296	4.711290042645404	host	gene-MSMEI_RS17865	None	None	61.60055419688797
gene-PBI_KAMPY_14	1.6472638209724986	25.67260271132642	21.209711757852006	12439.404218499834	75562.01671387177	33728.865251781994	phage	14	late	late	38249.80082203544
gene-MSMEI_RS02750	3.85671553770997	2.774344143972908	2.6939569823192664	1.6591340387110756	2.0179927018719557	1.3407577563600268	host	gene-MSMEI_RS02750	None	None	0.7429262388841986
gene-MSMEI_RS16220	13.053418020684651	6.905398565728499	3.627494748511383	4.942824860542981	2.4345442745527555	2.968218429174399	host	gene-MSMEI_RS16220	None	None	6.171878681090928
gene-MSMEI_RS00295	42.00072518435621	17.729027046210327	9.027730408903981	6.482872683359363	4.830403610411941	5.0415422203290134	host	eccA1	None	None	14.44855008814424
gene-MSMEI_RS13510	3.9873803803601864	4.944828147847629	6.148951652593922	3.305227235989041	1.5145702154774594	1.0062830069056063	host	sthA	None	None	2.0194034110201815
gene-MSMEI_RS26075	4.395716466925638	5.584699392706877	1.3198436270327458	1.7984191140190706	0.885795285249172	0.9891003546383317	host	gene-MSMEI_RS26075	None	None	1.4524271241538211
gene-MSMEI_RS16150	12.82878638238222	3.742189406785383	2.778760331854515	2.020047288397483	1.4526246033924919	0.4622615466337834	host	gene-MSMEI_RS16150	None	None	4.953452164597979
gene-MSMEI_RS26115	14.583976011269998	13.593094762179861	4.69442008800189	2.8911642654767253	8.613490610703444	1.119039090613466	host	gene-MSMEI_RS26115	None	None	5.928821328251388
gene-MSMEI_RS29540	12.895842964406311	7.942206853905951	3.247509786905417	2.0000519918708854	2.4326487365031797	0.77412978186274	host	hsaD	None	None	5.242079433510771
gene-MSMEI_RS13290	2.9650748777504976	3.8524855156169524	6.07128068435063	6.147528227645248	4.074658312146191	2.379430487409685	host	gene-MSMEI_RS13290	None	None	1.3369570271352889
gene-MSMEI_RS29280	3.922859208295519	1.9783033728843806	1.0392282252492069	2.1435983697773056	0.6974640354124111	0.40728990325030645	host	gene-MSMEI_RS29280	None	None	0.989914248255552
gene-MSMEI_RS29520	10.884487677113189	6.101933523734587	10.29949401809482	2.0857685058082094	1.3824733559067435	1.6855240365668909	host	gene-MSMEI_RS29520	None	None	3.54871660802621
gene-MSMEI_RS08990	61.31919689154485	23.68145508129244	7.993022366334458	4.622995016625493	10.633878833951442	1.3296817429642358	host	purE	None	None	24.953892171680078
gene-MSMEI_RS26795	169.68969417884665	213.32016719085763	178.80082127140625	34.4328815792899	7.832118949127327	6.708855739939615	host	gene-MSMEI_RS26795	None	None	93.9694840776447
gene-PBI_KAMPY_21	1.929329543741762	17.119108404675217	6.495019573810834	5782.747861185181	43434.73724195559	17496.65987881771	phage	21	late	late	22870.431362704487
gene-MSMEI_RS29620	8.105181839858666	2.832395068907329	7.1361824611920905	2.4641990785919767	1.6333018550796967	0.9537801531810974	host	aztA	None	None	2.8657324473418035
gene-MSMEI_RS03485	28.765565422658156	1.621443553939703	1.3931682729790094	2.3859978841216645	1.7157812344418564	2.0401419621328807	host	gene-MSMEI_RS03485	None	None	16.24598330196511
gene-MSMEI_RS00885	0.9883582925834993	4.497756652722422	4.76776772728722	2.7575759748292414	1.3582194373820635	0.7931434958032284	host	gene-MSMEI_RS00885	None	None	2.4510982607936405
gene-MSMEI_RS14610	1.3807946734622414	3.29057662417175	8.290564918149634	2.862819517775973	1.8975124492837654	1.1080681191368633	host	gene-MSMEI_RS14610	None	None	3.203843602474602
gene-MSMEI_RS19750	7.485310829998873	4.0601469636957885	4.2375326366996	1.1774499629562472	0.7804285073667101	1.4472733148660057	host	gene-MSMEI_RS19750	None	None	2.1133128454492036
gene-MSMEI_RS33145	26.932424420258165	8.428961646838221	7.623792781802392	2.3133562623568364	1.9626152870178548	1.5881444705193448	host	gene-MSMEI_RS33145	None	None	10.431985952967652
gene-MSMEI_RS05225	125.13573758514306	13.993587093490987	12.967361317224238	2.9053033059599094	2.464813904578306	1.877728863676417	host	fni	None	None	85.80058126819678
gene-MSMEI_RS30200	3.098881976849383	3.5330401649001946	3.035640342175315	3.073764113822624	2.0373291560730955	1.1897152437048426	host	gene-MSMEI_RS30200	None	None	0.8687620012436124
gene-MSMEI_RS12335	2.963431501870579	15.488333751586184	9.228796196142065	2.1791611254712633	1.444375147962269	0.8434548369549257	host	gene-MSMEI_RS12335	None	None	9.005826198722126
gene-MSMEI_RS12760	307.4131019549475	132.02778679053424	29.98436485231653	8.687655899318528	2.4336369022405	0.708585008158936	host	ngg	None	None	157.36847126842494
