Geneid	15	60	180	300	420	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_1011	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1011	None	None	25.395345952008856
gene-SSBP1_gp22	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp22	middle	late	10861.337840285516
gene-SynWH7803_1655	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1655	None	None	4.772722857115536
gene-SynWH7803_0566	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0566	None	None	17.341717239598893
gene-SynWH7803_1022	0.0	0.0	0.0	0.0	0.0	host	menB	None	None	6.9010207415167
gene-SynWH7803_1451	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1451	None	None	10.319805126806411
gene-SynWH7803_0126	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0126	None	None	20.46732674818471
gene-SynWH7803_1379	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1379	None	None	27.405563229470747
gene-SynWH7803_1553	0.0	0.0	0.0	0.0	0.0	host	prs	None	None	30.407034760040144
gene-SynWH7803_2050	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2050	None	None	11.3538977495455
gene-SynWH7803_0745	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0745	None	None	17.481279000785776
gene-SynWH7803_1842	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1842_gene_hli	None	None	74.07559602686544
gene-SynWH7803_0516	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0516	None	None	88.6520471912741
gene-SynWH7803_0938	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0938	None	None	9.360934382791761
gene-SynWH7803_1464	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1464	None	None	13.64097441737804
gene-SynWH7803_0269	0.0	0.0	0.0	0.0	0.0	host	hisB	None	None	53.31486797115454
gene-SynWH7803_2193	0.0	0.0	0.0	0.0	0.0	host	xseA	None	None	10.401335417522251
gene-SynWH7803_1401	0.0	0.0	0.0	0.0	0.0	host	sbcD	None	None	3.903035653000925
gene-SynWH7803_1510	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1510	None	None	10.230453034645619
gene-SynWH7803_1704	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1704	None	None	4.000604915589755
gene-SynWH7803_1959	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1959	None	None	42.86746336448581
gene-SynWH7803_1457	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1457	None	None	29.7637264531434
gene-SynWH7803_2116	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2116	None	None	7.330305003038334
gene-SynWH7803_1497	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1497	None	None	410.0643479883136
gene-SynWH7803_1352	0.0	0.0	0.0	0.0	0.0	host	rsbW	None	None	36.005627501664414
gene-SynWH7803_2166	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2166	None	None	16.541277458780257
gene-SynWH7803_1889	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1889	None	None	20.610373747993634
gene-SynWH7803_1940	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1940	None	None	9.20312037624107
gene-SynWH7803_2209	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2209	None	None	59.61962070309392
gene-SynWH7803_2347	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2347	None	None	27.747493929932293
gene-SynWH7803_1807	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1807	None	None	211.29197618759355
gene-SynWH7803_1582	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1582	None	None	26.953863509482765
gene-SynWH7803_0677	0.0	0.0	0.0	0.0	0.0	host	csoS1/ccmK1	None	None	1542.3309607127935
gene-SynWH7803_1310	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1310	None	None	22.184889827682767
gene-SynWH7803_1336	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1336	None	None	6.572496664597868
gene-SynWH7803_1856	0.0	0.0	0.0	0.0	0.0	host	ubiA	None	None	12.796230948065055
gene-SynWH7803_1342	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1342	None	None	7.510180974023562
gene-SynWH7803_1598	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1598	None	None	6.553769408617737
gene-SynWH7803_2234	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2234_gene_cysK	None	None	7.18661215399845
gene-SynWH7803_0457	0.0	0.0	0.0	0.0	0.0	host	psaD	None	None	1332.8698063211339
gene-SynWH7803_1453	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1453	None	None	35.07040355942153
gene-SynWH7803_1241	0.0	0.0	0.0	0.0	0.0	host	suhB	None	None	12.827908632207098
gene-SynWH7803_1869	0.0	0.0	0.0	0.0	0.0	host	ctaB	None	None	15.156354253874676
gene-SynWH7803_2497	0.0	0.0	0.0	0.0	0.0	host	trpD	None	None	1.8999485890753083
gene-SSBP1_gp26	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp26	middle	late	14323.63705593181
gene-SynWH7803_2061	0.0	0.0	0.0	0.0	0.0	host	rpoC1	None	None	144.0142837743974
gene-SynWH7803_0641	0.0	0.0	0.0	0.0	0.0	host	cobO	None	None	27.62837295761094
gene-SynWH7803_1503	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1503	None	None	53.29215626110597
gene-SynWH7803_0560	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0560	None	None	33.024090061199665
gene-SynWH7803_1037	0.0	0.0	0.0	0.0	0.0	host	murI	None	None	10.431282029531076
gene-SynWH7803_0838	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0838	None	None	51.57387465902968
gene-SynWH7803_2310	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2310	None	None	27.892126865351877
gene-SynWH7803_1124	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1124	None	None	58.59673474380081
gene-SynWH7803_2095	0.0	0.0	0.0	0.0	0.0	host	obg	None	None	12.273122919374677
gene-SynWH7803_2282	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2282	None	None	86.69796848474012
gene-SynWH7803_0301	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0301	None	None	53.862564821476795
gene-SynWH7803_0693	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0693	None	None	10.151894413532235
gene-SynWH7803_0538	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0538	None	None	16.592978110596903
gene-SynWH7803_1747	0.0	0.0	0.0	0.0	0.0	host	argD	None	None	18.684859494705538
gene-SynWH7803_1460	0.0	0.0	0.0	0.0	0.0	host	gap3	None	None	1.0373644555087504
gene-SynWH7803_2415	0.0	0.0	0.0	0.0	0.0	host	desC	None	None	41.403957305880695
gene-SynWH7803_0451	0.0	0.0	0.0	0.0	0.0	host	speH	None	None	294.66965800732555
gene-SynWH7803_0988	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0988	None	None	3.7222859975728415
gene-SynWH7803_1834	0.0	0.0	0.0	0.0	0.0	host	rplS	None	None	315.76393852607646
gene-SynWH7803_1673	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1673	None	None	18.11797091710247
gene-SynWH7803_2113	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2113	None	None	17.89234541867445
gene-SynWH7803_1825	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1825	None	None	27.000302998685115
gene-SynWH7803_0673	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0673	None	None	99.09627519011225
gene-SynWH7803_1855	0.0	0.0	0.0	0.0	0.0	host	ppX	None	None	18.82575332724305
gene-SynWH7803_0918	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0918	None	None	6.276015523872726
gene-SynWH7803_0548	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0548	None	None	7.435052273599546
gene-SynWH7803_2323	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2323	None	None	5.654072075976179
gene-SynWH7803_1525	0.0	0.0	0.0	0.0	0.0	host	recR	None	None	15.809389527619073
gene-SynWH7803_0017	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0017	None	None	19.2546040928426
gene-SynWH7803_2105	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2105	None	None	51.61626810318126
gene-SynWH7803_2057	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2057	None	None	10.31584505694537
gene-SynWH7803_0723	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0723	None	None	16.47561160950843
gene-SynWH7803_2117	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2117	None	None	10.210473352850679
gene-SynWH7803_1651	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1651	None	None	5.466486837015567
gene-SynWH7803_2450	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2450	None	None	28.072078184037487
gene-SynWH7803_1123	0.0	0.0	0.0	0.0	0.0	host	pcxA	None	None	35.99526930796691
gene-SynWH7803_0378	0.0	0.0	0.0	0.0	0.0	host	rpsJ	None	None	429.96983503754547
gene-SynWH7803_2225	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2225	None	None	71.05045232403177
gene-SynWH7803_0283	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0283	None	None	14.56798473353685
gene-SynWH7803_1833	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1833	None	None	6.186095107406665
gene-SynWH7803_0564	0.0	0.0	0.0	0.0	0.0	host	dus	None	None	7.799253413459885
gene-SynWH7803_2028	0.0	0.0	0.0	0.0	0.0	host	apcC	None	None	2082.4935876517848
gene-SynWH7803_0016	0.0	0.0	0.0	0.0	0.0	host	msrB	None	None	110.97595575457005
gene-SynWH7803_2482	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2482	None	None	14.099303112582273
gene-SynWH7803_0971	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0971	None	None	36.55941769061305
gene-SynWH7803_0125	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0125	None	None	22.878985286658942
gene-SynWH7803_2027	0.0	0.0	0.0	0.0	0.0	host	apcB	None	None	2123.218249146774
gene-SynWH7803_1809	0.0	0.0	0.0	0.0	0.0	host	futB	None	None	6.895872615818165
gene-SynWH7803_1866	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1866	None	None	111.99906397592089
gene-SynWH7803_0580	0.0	0.0	0.0	0.0	0.0	host	fadD	None	None	3.5443394746219337
gene-SynWH7803_1209	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1209	None	None	18.657095860168436
gene-SynWH7803_2214	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2214	None	None	25.93799680896822
gene-SynWH7803_0123	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0123	None	None	321.6004325021366
gene-SynWH7803_0437	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0437	None	None	3.8739118024861394
gene-SynWH7803_0718	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0718	None	None	22.15746442771691
gene-SynWH7803_1650	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1650	None	None	51.39619222423835
gene-SynWH7803_0512	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0512	None	None	10.409607969015147
gene-SSBP1_gp07	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp07	early	middle	4473.832267983175
gene-SynWH7803_0557	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0557	None	None	145.39021921193398
gene-SynWH7803_1268	0.0	0.0	0.0	0.0	0.0	host	coaD	None	None	18.167619182925222
gene-SSBP1_gp43	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp43	middle	late	3572.9231441393486
gene-SynWH7803_0940	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0940	None	None	162.22163090615575
gene-SynWH7803_1864	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1864	None	None	167.6716942695819
gene-SynWH7803_2220	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2220	None	None	11.144325355834855
gene-SynWH7803_0294	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0294	None	None	84.64912129198409
gene-SynWH7803_0937	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0937_gene_hli	None	None	95.95763680140124
gene-SynWH7803_1315	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1315	None	None	11.115666146080498
gene-SynWH7803_0083	0.0	0.0	0.0	0.0	0.0	host	cobH	None	None	3.0724411696167953
gene-SynWH7803_1374	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1374	None	None	282.39227194898973
gene-SynWH7803_1449	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1449	None	None	73.93873599791183
gene-SynWH7803_1070	0.0	0.0	0.0	0.0	0.0	host	ruvA	None	None	4.496429293534224
gene-SynWH7803_2391	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2391	None	None	27.832890841453224
gene-SynWH7803_0928	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0928	None	None	16.576403133572033
gene-SynWH7803_2147	0.0	0.0	0.0	0.0	0.0	host	csd	None	None	23.07208430569582
gene-SynWH7803_0447	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0447	None	None	5.67199035898699
gene-SynWH7803_2502	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2502	None	None	88.47135167741455
gene-SynWH7803_1096	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1096	None	None	14.840725621743472
gene-SynWH7803_1292	0.0	0.0	0.0	0.0	0.0	host	rpsR	None	None	1106.1972587261873
gene-SynWH7803_1246	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1246_gene_dnaK	None	None	12.894356798084509
gene-SynWH7803_1681	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1681	None	None	47.58468247017155
gene-SynWH7803_0424	0.0	0.0	0.0	0.0	0.0	host	rplN	None	None	742.1013678931241
gene-SynWH7803_2247	0.0	0.0	0.0	0.0	0.0	host	radA	None	None	11.529771164787315
gene-RNA_24	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_24	None	None	27.881374317642294
gene-SynWH7803_2154	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2154	None	None	8.686523504725297
gene-SynWH7803_0549	0.0	0.0	0.0	0.0	0.0	host	aroQ	None	None	18.914373218809388
gene-SynWH7803_2314	0.0	0.0	0.0	0.0	0.0	host	ndhH	None	None	41.720922702555605
gene-SynWH7803_1964	0.0	0.0	0.0	0.0	0.0	host	kaiC	None	None	54.66268921578121
gene-SynWH7803_2184	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2184	None	None	47.46622053240445
gene-SynWH7803_0440	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0440	None	None	77.21607809329824
gene-SynWH7803_0926	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0926	None	None	2.271469617743172
gene-SynWH7803_1220	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1220	None	None	128.03399796006366
gene-SynWH7803_1826	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1826	None	None	24.125794372558435
gene-SynWH7803_1114	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1114	None	None	124.5365579229909
gene-SynWH7803_0763	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0763	None	None	0.8698655666220967
gene-SynWH7803_1923	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1923	None	None	59.655241107336465
gene-SynWH7803_0948	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0948	None	None	32.63129522976114
gene-SynWH7803_0260	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0260	None	None	1.8746996883190186
gene-SynWH7803_1067	0.0	0.0	0.0	0.0	0.0	host	dnaE	None	None	14.061459537528721
gene-SynWH7803_2462	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2462	None	None	11.149926700534152
gene-RNA_42	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_42	None	None	77.0778718333291
gene-SynWH7803_2044	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2044	None	None	2.6368932984456
gene-SynWH7803_2365	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2365	None	None	1.5106656798336942
gene-SynWH7803_0852	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0852	None	None	4.735742534770304
gene-SynWH7803_0957	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0957	None	None	11.977065360192267
gene-SynWH7803_1197	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1197	None	None	10.519195838732667
gene-SynWH7803_0188	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0188	None	None	4.0655492868501515
gene-SynWH7803_0583	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0583	None	None	6.9396647893115215
gene-SynWH7803_1551	0.0	0.0	0.0	0.0	0.0	host	lytR	None	None	11.616232513936474
gene-SynWH7803_0902	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0902	None	None	9.667868120294106
gene-SynWH7803_1635	0.0	0.0	0.0	0.0	0.0	host	infA	None	None	140.40235910963008
gene-SynWH7803_1243	0.0	0.0	0.0	0.0	0.0	host	pstB	None	None	11.894714845175455
gene-SynWH7803_2308	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2308	None	None	6.825153400236005
gene-SynWH7803_2480	0.0	0.0	0.0	0.0	0.0	host	ntrP or napA	None	None	3.444559966940377
gene-SynWH7803_1783	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1783	None	None	16.70661349633792
gene-SynWH7803_0880	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0880	None	None	5.119139614544242
gene-SynWH7803_1628	0.0	0.0	0.0	0.0	0.0	host	pntAB	None	None	126.11871846748224
gene-SynWH7803_2286	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2286	None	None	9.219151684817765
gene-SynWH7803_1113	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1113	None	None	31.39769511440546
gene-SynWH7803_0919	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0919	None	None	1.640277509683251
gene-SynWH7803_1015	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1015	None	None	65.40983735638927
gene-SynWH7803_1371	0.0	0.0	0.0	0.0	0.0	host	pdxJ	None	None	33.34667636871152
gene-SynWH7803_1086	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1086	None	None	6.969344316781975
gene-SynWH7803_0917	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0917	None	None	3.9797830504555076
gene-SynWH7803_2493	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2493	None	None	22.467202187377023
gene-SynWH7803_1235	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1235	None	None	83.72011242016947
gene-SynWH7803_1489	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1489	None	None	4.046364561942627
gene-SynWH7803_0047	0.0	0.0	0.0	0.0	0.0	host	cbiD	None	None	3.6419392343582624
gene-RNA_13	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_13	None	None	55.10688667124038
gene-SynWH7803_0704	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0704	None	None	108.44334356647434
gene-SynWH7803_1629	0.0	0.0	0.0	0.0	0.0	host	pntAA	None	None	56.84044934997519
gene-SynWH7803_1152	0.0	0.0	0.0	0.0	0.0	host	leuB	None	None	15.711346076806961
gene-SynWH7803_1311	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1311	None	None	22.66582147482915
gene-SynWH7803_0405	0.0	0.0	0.0	0.0	0.0	host	prfA	None	None	26.533762615194384
gene-SynWH7803_2289	0.0	0.0	0.0	0.0	0.0	host	ndhG	None	None	75.4548568312
gene-SynWH7803_1397	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1397	None	None	6.167293133340075
gene-SynWH7803_1472	0.0	0.0	0.0	0.0	0.0	host	aspC	None	None	5.336163269947049
gene-SynWH7803_0089	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0089	None	None	75.1401636088484
gene-SynWH7803_0875	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0875	None	None	19.55890327394762
gene-SynWH7803_1071	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1071	None	None	5.682762573829272
gene-SynWH7803_0578	0.0	0.0	0.0	0.0	0.0	host	lrtA	None	None	121.98991957899767
gene-SynWH7803_1877	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1877	None	None	24.352292417402754
gene-SynWH7803_0655	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0655	None	None	70.61823129644128
gene-SynWH7803_1678	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1678	None	None	14.152179082656641
gene-SynWH7803_2329	0.0	0.0	0.0	0.0	0.0	host	pabA	None	None	34.49234805751685
gene-SynWH7803_2395	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2395	None	None	18.186198258476576
gene-SynWH7803_1405	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1405	None	None	10.135902234112978
gene-SynWH7803_1955	0.0	0.0	0.0	0.0	0.0	host	lpxB	None	None	11.916508524052812
gene-SynWH7803_0028	0.0	0.0	0.0	0.0	0.0	host	murC	None	None	22.028343230241916
gene-SynWH7803_0869	0.0	0.0	0.0	0.0	0.0	host	pdc	None	None	12.016321595673462
gene-RNA_52	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_52	None	None	49.33356221805674
gene-SynWH7803_0459	0.0	0.0	0.0	0.0	0.0	host	rodA	None	None	13.527559794365454
gene-SynWH7803_2322	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2322	None	None	77.13103167752105
gene-SynWH7803_2505	0.0	0.0	0.0	0.0	0.0	host	acnB	None	None	20.99761665496089
gene-RNA_3	0.0	0.0	0.0	0.0	0.0	host	rnpB	None	None	5785.411685781081
gene-SynWH7803_1179	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1179	None	None	1.6942548529147448
gene-SynWH7803_1072	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1072	None	None	2.0508404923006784
gene-SynWH7803_0310	0.0	0.0	0.0	0.0	0.0	host	psbI	None	None	588.5213717777033
gene-SynWH7803_0233	0.0	0.0	0.0	0.0	0.0	host	kdsB	None	None	4.945477144357082
gene-SynWH7803_2146	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2146	None	None	16.728062972444594
gene-SynWH7803_2054	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2054	None	None	220.32092305356358
gene-SynWH7803_0328	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0328	None	None	20.561390410017164
gene-RNA_11	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_11	None	None	24.290776333931518
gene-SynWH7803_1887	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1887	None	None	29.235359847245572
gene-SSBP1_gp06	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp06	early	middle	6665.303604119241
gene-SynWH7803_0454	0.0	0.0	0.0	0.0	0.0	host	ppc%2C pepC	None	None	21.54143354167574
gene-SynWH7803_1317	0.0	0.0	0.0	0.0	0.0	host	chlP	None	None	256.3599230020585
gene-SynWH7803_1216	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1216_gene_ftsH	None	None	91.59273367479182
gene-SynWH7803_2492	0.0	0.0	0.0	0.0	0.0	host	nirA	None	None	5.768246139303632
gene-SynWH7803_0288	0.0	0.0	0.0	0.0	0.0	host	tgt	None	None	5.875553763085767
gene-SynWH7803_0511	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0511	None	None	94.95712835593496
gene-SynWH7803_0515	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0515_gene_rpsA	None	None	203.0959049502277
gene-SynWH7803_0886	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0886	None	None	2.5360127992926462
gene-RNA_41	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_41	None	None	15.008743650495544
gene-SynWH7803_1484	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1484	None	None	2.7020531991292356
gene-SynWH7803_1626	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1626	None	None	14.379957044890043
gene-SynWH7803_0052	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0052	None	None	43.48300351548747
gene-SynWH7803_2032	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2032	None	None	39.43478199996126
gene-SynWH7803_2135	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2135	None	None	19.610736466416206
gene-SynWH7803_1232	0.0	0.0	0.0	0.0	0.0	host	ugpE	None	None	41.9133596645669
gene-SynWH7803_2248	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2248	None	None	45.63099022755724
gene-SynWH7803_1715	0.0	0.0	0.0	0.0	0.0	host	ribF	None	None	13.694534789596155
gene-SynWH7803_2476	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2476	None	None	4.039375417310636
gene-SynWH7803_1437	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1437	None	None	56.29384110329027
gene-SynWH7803_1782	0.0	0.0	0.0	0.0	0.0	host	spoU	None	None	2.440129754548928
gene-SynWH7803_2190	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2190	None	None	4.811009435530745
gene-SynWH7803_0553	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0553	None	None	761.7406915652751
gene-SynWH7803_1745	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1745_gene_spoU	None	None	20.774482925317468
gene-SynWH7803_0116	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0116	None	None	9.399889552823618
gene-SynWH7803_0325	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0325	None	None	19.178841743499547
gene-SynWH7803_0665	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0665	None	None	4.390880229555378
gene-SynWH7803_1894	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1894	None	None	10.599248468847629
gene-SynWH7803_1483	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1483	None	None	1.9861536899419436
gene-SynWH7803_1847	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1847	None	None	4.465784963323564
gene-SynWH7803_1436	0.0	0.0	0.0	0.0	0.0	host	folP	None	None	13.980181879593244
gene-SynWH7803_0477	0.0	0.0	0.0	0.0	0.0	host	rpcE	None	None	5.141652821895168
gene-SynWH7803_0899	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0899	None	None	8.902039288510144
gene-SynWH7803_0107	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0107_gene_rfbB	None	None	25.8309569197687
