Geneid	30	480	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_1980	0.0	0.0	host	prmA	None	None	0.762980327352593
gene-SynWH7803_1065	0.0	0.0	host	gene-SynWH7803_1065	None	None	0.26830494171495
gene-SynWH7803_1895	0.0	0.0	host	sppA	None	None	0.5897377184654263
gene-SynWH7803_2305	0.0	0.0	host	nagA	None	None	0.0024982745447288653
gene-SynWH7803_0305	0.0	0.0	host	cinA	None	None	0.17836826400200273
gene-SynWH7803_1094	0.0	0.0	host	gene-SynWH7803_1094	None	None	1.4409191904556655
gene-SynWH7803_1623	0.0	0.0	host	gene-SynWH7803_1623	None	None	4.300809224773065
gene-SSBP1_gp53	0.0	0.0	phage	gene-SSBP1_gp53	early	early	10.37956147059185
gene-SynWH7803_0839	0.0	0.0	host	gene-SynWH7803_0839	None	None	85.63428607952085
gene-SynWH7803_0445	0.0	0.0	host	gene-SynWH7803_0445	None	None	1.167919050660665
gene-SynWH7803_2094	0.0	0.0	host	gene-SynWH7803_2094	None	None	9.797685060455905
gene-SynWH7803_0794	0.0	0.0	host	rbsK	None	None	0.31047584623505575
gene-SynWH7803_1445	0.0	0.0	host	gene-SynWH7803_1445	None	None	0.0011122274935560224
gene-SynWH7803_1351	0.0	0.0	host	gene-SynWH7803_1351	None	None	0.3467234101972499
gene-SynWH7803_2531	0.0	0.0	host	gene-SynWH7803_2531	None	None	0.48281777731215636
gene-SynWH7803_1552	0.0	0.0	host	gene-SynWH7803_1552	None	None	0.18925336730452047
gene-SynWH7803_0199	0.0	0.0	host	glmS	None	None	0.04045668745263315
gene-SynWH7803_1020	0.0	0.0	host	lepB	None	None	4.412560846346606
gene-SynWH7803_0304	0.0	0.0	host	gene-SynWH7803_0304	None	None	6.070208905199705
gene-SynWH7803_1382	0.0	0.0	host	gene-SynWH7803_1382	None	None	0.004340728103744467
gene-SynWH7803_0575	0.0	0.0	host	gene-SynWH7803_0575	None	None	0.1927082373190611
gene-SynWH7803_1482	0.0	0.0	host	gene-SynWH7803_1482	None	None	1.0160625094531226
gene-SynWH7803_0942	0.0	0.0	host	gene-SynWH7803_0942	None	None	0.9032794894112784
gene-SynWH7803_0578	0.0	0.0	host	lrtA	None	None	6.804935952251094
gene-SynWH7803_1384	0.0	0.0	host	gene-SynWH7803_1384	None	None	4.66660385550131
gene-SynWH7803_1592	0.0	0.0	host	trxA	None	None	14.161015754476665
gene-SynWH7803_1105	0.0	0.0	host	gene-SynWH7803_1105	None	None	3.3345693552744295
gene-SynWH7803_1228	0.0	0.0	host	sphX	None	None	0.13836234231495384
gene-SynWH7803_1517	0.0	0.0	host	gene-SynWH7803_1517	None	None	0.0007409071688928249
gene-SynWH7803_2267	0.0	0.0	host	gene-SynWH7803_2267_gene_minD	None	None	1.9056235973737419
gene-SynWH7803_2115	0.0	0.0	host	gene-SynWH7803_2115	None	None	0.3308535958924746
gene-SynWH7803_0151	0.0	0.0	host	gene-SynWH7803_0151	None	None	0.1123371019276309
gene-SynWH7803_0085	0.0	0.0	host	gene-SynWH7803_0085	None	None	0.2771984632554935
gene-SynWH7803_0076	0.0	0.0	host	mesJ	None	None	0.6846883234102199
gene-SynWH7803_1330	0.0	0.0	host	gene-SynWH7803_1330	None	None	0.4787906280985818
gene-SynWH7803_2348	0.0	0.0	host	gene-SynWH7803_2348	None	None	0.09709561916422466
gene-SynWH7803_1747	0.0	0.0	host	argD	None	None	0.5483933501380585
gene-SynWH7803_0295	0.0	0.0	host	gene-SynWH7803_0295	None	None	0.4730300793165334
gene-SynWH7803_1586	0.0	0.0	host	leuA	None	None	2.2937360439907675
gene-SynWH7803_1200	0.0	0.0	host	gene-SynWH7803_1200	None	None	0.6616293589411426
gene-SynWH7803_1095	0.0	0.0	host	gene-SynWH7803_1095	None	None	2.487522695844399
gene-SynWH7803_1108	0.0	0.0	host	gene-SynWH7803_1108	None	None	0.9967103262772615
gene-SynWH7803_1280	0.0	0.0	host	gene-SynWH7803_1280	None	None	1.7437502274788954
gene-SynWH7803_1440	0.0	0.0	host	gene-SynWH7803_1440	None	None	0.5984910271582341
gene-SynWH7803_1515	0.0	0.0	host	gene-SynWH7803_1515	None	None	24.91469035514662
gene-SynWH7803_1431	0.0	0.0	host	alsT	None	None	9.022310259651253
gene-SynWH7803_1327	0.0	0.0	host	gene-SynWH7803_1327	None	None	0.5694061074645336
gene-SynWH7803_0740	0.0	0.0	host	gene-SynWH7803_0740	None	None	1.601064430537407
gene-SynWH7803_0314	0.0	0.0	host	gene-SynWH7803_0314	None	None	6.2335770237262835
gene-SynWH7803_1101	0.0	0.0	host	tldD	None	None	0.610940475382597
gene-SynWH7803_0976	0.0	0.0	host	gene-SynWH7803_0976	None	None	43.485414526707935
gene-SynWH7803_1159	0.0	0.0	host	gene-SynWH7803_1159	None	None	0.22800809230341387
gene-SynWH7803_1146	0.0	0.0	host	mviM	None	None	3.434599409778196
gene-SynWH7803_0479	0.0	0.0	host	rpcA	None	None	0.9427589658065015
gene-SynWH7803_2201	0.0	0.0	host	uppP	None	None	1.0620959898976616
gene-SynWH7803_1341	0.0	0.0	host	gene-SynWH7803_1341	None	None	0.18509688404933336
gene-SynWH7803_2380	0.0	0.0	host	gene-SynWH7803_2380	None	None	0.060641739598718825
gene-SSBP1_gp34	0.0	0.0	phage	gene-SSBP1_gp34	early	early	11.15630888715769
gene-SynWH7803_0938	0.0	0.0	host	gene-SynWH7803_0938	None	None	0.6549689277211348
gene-SynWH7803_1033	0.0	0.0	host	ubiD	None	None	1.49291119978753
gene-SynWH7803_1604	0.0	0.0	host	gene-SynWH7803_1604	None	None	12.703108138166073
gene-SynWH7803_1763	0.0	0.0	host	gene-SynWH7803_1763_gene_clpP	None	None	0.7536133653083992
gene-SynWH7803_2465	0.0	0.0	host	gene-SynWH7803_2465	None	None	5.679676137598105
gene-SynWH7803_2486	0.0	0.0	host	moaE	None	None	0.1889409415918071
gene-SynWH7803_0144	0.0	0.0	host	gene-SynWH7803_0144	None	None	0.5164413777126762
gene-SynWH7803_1549	0.0	0.0	host	malQ	None	None	0.02051767185709043
gene-SynWH7803_1945	0.0	0.0	host	gene-SynWH7803_1945	None	None	0.008375492273017041
gene-SynWH7803_0619	0.0	0.0	host	gene-SynWH7803_0619	None	None	0.14288677604121747
gene-SynWH7803_0256	0.0	0.0	host	gene-SynWH7803_0256	None	None	0.8405816427061713
gene-SynWH7803_1988	0.0	0.0	host	gene-SynWH7803_1988	None	None	10.488600670968715
gene-SynWH7803_1081	0.0	0.0	host	umuD	None	None	1.2022573936238665
gene-SynWH7803_1856	0.0	0.0	host	ubiA	None	None	1.1620181746760936
gene-SynWH7803_1074	0.0	0.0	host	gene-SynWH7803_1074	None	None	0.3017628799577493
gene-SynWH7803_1186	0.0	0.0	host	gene-SynWH7803_1186	None	None	0.0484875236938376
gene-SSBP1_gp25	0.0	0.0	phage	gene-SSBP1_gp25	early	early	25.735604391543376
gene-SynWH7803_0506	0.0	0.0	host	gene-SynWH7803_0506	None	None	0.211451767694821
gene-SynWH7803_0220	0.0	0.0	host	gene-SynWH7803_0220	None	None	1.690518452262415
gene-SSBP1_gp32	0.0	0.0	phage	gene-SSBP1_gp32	early	early	91.64426704023387
gene-SynWH7803_1704	0.0	0.0	host	gene-SynWH7803_1704	None	None	0.024140508152497
gene-SynWH7803_1274	0.0	0.0	host	gene-SynWH7803_1274	None	None	7.336470856178506
gene-SynWH7803_1958	0.0	0.0	host	lpxC	None	None	0.7462527381240481
gene-SynWH7803_1051	0.0	0.0	host	gene-SynWH7803_1051	None	None	0.2794351865617873
gene-SynWH7803_0993	0.0	0.0	host	gene-SynWH7803_0993	None	None	0.005330078553930135
gene-SynWH7803_0353	0.0	0.0	host	psbO	None	None	1.2077086617713904
gene-SynWH7803_0452	0.0	0.0	host	recF	None	None	0.12245930764012591
gene-SynWH7803_0090	0.0	0.0	host	gene-SynWH7803_0090	None	None	26.142311974341883
gene-SynWH7803_0408	0.0	0.0	host	rplM	None	None	1.6131528387525134
gene-SynWH7803_1907	0.0	0.0	host	rpsN	None	None	7.288518646859927
gene-SynWH7803_0904	0.0	0.0	host	gene-SynWH7803_0904	None	None	2.727126610052873
gene-SynWH7803_1513	0.0	0.0	host	gene-SynWH7803_1513	None	None	0.18352352697448734
gene-SynWH7803_0609	0.0	0.0	host	hemC	None	None	0.5858258897280152
gene-SynWH7803_0034	0.0	0.0	host	pdxA	None	None	0.25756259794821507
gene-SynWH7803_0824	0.0	0.0	host	gene-SynWH7803_0824	None	None	3.811548333025792
gene-SSBP1_gp19	0.0	0.0	phage	gene-SSBP1_gp19	early	early	12.38953392209351
gene-SynWH7803_0374	0.0	0.0	host	gene-SynWH7803_0374	None	None	0.001447101428816032
gene-SynWH7803_1696	0.0	0.0	host	gene-SynWH7803_1696	None	None	0.7160814718690293
gene-SynWH7803_1439	0.0	0.0	host	dapB	None	None	3.1058552046232872
gene-SynWH7803_0722	0.0	0.0	host	gene-SynWH7803_0722	None	None	0.665775089819294
gene-SynWH7803_1072	0.0	0.0	host	gene-SynWH7803_1072	None	None	0.008955773237846881
gene-SynWH7803_0597	0.0	0.0	host	gene-SynWH7803_0597	None	None	5.155453990645985
gene-SynWH7803_2510	0.0	0.0	host	gene-SynWH7803_2510	None	None	0.016992210122773105
gene-SynWH7803_0046	0.0	0.0	host	gene-SynWH7803_0046	None	None	2.1767724861591518
gene-SynWH7803_1201	0.0	0.0	host	gene-SynWH7803_1201	None	None	4.311614629495884
gene-SynWH7803_2027	0.0	0.0	host	apcB	None	None	12.983915499886411
gene-SynWH7803_1113	0.0	0.0	host	gene-SynWH7803_1113	None	None	0.24385875340401683
gene-SynWH7803_1533	0.0	0.0	host	lysA	None	None	0.24348855139523093
gene-SynWH7803_0528	0.0	0.0	host	minE	None	None	5.17256273615307
gene-SynWH7803_2472	0.0	0.0	host	gene-SynWH7803_2472	None	None	0.04376508578350283
gene-SynWH7803_0556	0.0	0.0	host	gene-SynWH7803_0556	None	None	48.541733348444296
gene-SynWH7803_1232	0.0	0.0	host	ugpE	None	None	2.6544279454042674
gene-SynWH7803_0790	0.0	0.0	host	psbA	None	None	0.7893867500459282
gene-SynWH7803_0341	0.0	0.0	host	gene-SynWH7803_0341	None	None	0.027624160349711303
gene-SynWH7803_1432	0.0	0.0	host	gene-SynWH7803_1432	None	None	62.63310130479645
gene-SynWH7803_1758	0.0	0.0	host	ftsQ	None	None	0.07418987297115918
gene-SynWH7803_2143	0.0	0.0	host	fucA	None	None	0.10971988559419019
gene-SynWH7803_0186	0.0	0.0	host	gene-SynWH7803_0186	None	None	0.5727107207519877
gene-SynWH7803_0926	0.0	0.0	host	gene-SynWH7803_0926	None	None	37.35107870804217
gene-SynWH7803_0527	0.0	0.0	host	gene-SynWH7803_0527	None	None	3.5851957721399628
gene-SynWH7803_0739	0.0	0.0	host	gene-SynWH7803_0739	None	None	10.855859480130167
gene-SynWH7803_0442	0.0	0.0	host	gene-SynWH7803_0442	None	None	0.39041828000256
gene-SynWH7803_0888	0.0	0.0	host	gene-SynWH7803_0888	None	None	7.39679234078978
gene-SynWH7803_0885	0.0	0.0	host	gene-SynWH7803_0885	None	None	0.9947808742487091
gene-SynWH7803_0343	0.0	0.0	host	gene-SynWH7803_0343	None	None	0.5317923191616102
gene-SynWH7803_0418	0.0	0.0	host	rpsE	None	None	25.98450012065715
gene-SynWH7803_1302	0.0	0.0	host	gene-SynWH7803_1302	None	None	8.081278495052036
gene-SynWH7803_2395	0.0	0.0	host	gene-SynWH7803_2395	None	None	2.000288504375157
gene-SynWH7803_1275	0.0	0.0	host	cobN	None	None	0.9207477288245227
gene-SynWH7803_1331	0.0	0.0	host	gene-SynWH7803_1331	None	None	5.249084658501021
gene-SynWH7803_2247	0.0	0.0	host	radA	None	None	0.012359048593864821
gene-SynWH7803_1555	0.0	0.0	host	pepN	None	None	0.9385195608099358
gene-SynWH7803_0879	0.0	0.0	host	gene-SynWH7803_0879	None	None	1.603128560444891
gene-SynWH7803_1476	0.0	0.0	host	ctpA	None	None	1.7383081522336907
gene-SynWH7803_0202	0.0	0.0	host	gene-SynWH7803_0202	None	None	2.4136650423112016
gene-SynWH7803_2012	0.0	0.0	host	gene-SynWH7803_2012	None	None	0.4637812992344661
gene-SynWH7803_0724	0.0	0.0	host	gene-SynWH7803_0724	None	None	0.5621829173500452
gene-SynWH7803_2318	0.0	0.0	host	menA	None	None	0.027032214336540548
gene-SynWH7803_1017	0.0	0.0	host	gene-SynWH7803_1017	None	None	0.4023005085789596
gene-SynWH7803_0843	0.0	0.0	host	gene-SynWH7803_0843	None	None	0.08490484237216625
gene-SynWH7803_1541	0.0	0.0	host	gene-SynWH7803_1541	None	None	0.1258743931309771
gene-SynWH7803_0841	0.0	0.0	host	gene-SynWH7803_0841	None	None	1.5782789932758012
gene-SynWH7803_1838	0.0	0.0	host	gene-SynWH7803_1838	None	None	2.6497637692564764
gene-SynWH7803_2133	0.0	0.0	host	gene-SynWH7803_2133	None	None	0.08826438980970046
gene-SynWH7803_1757	0.0	0.0	host	gene-SynWH7803_1757	None	None	0.017527214108260327
gene-SynWH7803_0271	0.0	0.0	host	gene-SynWH7803_0271	None	None	0.5585339316558233
gene-SSBP1_gp24	0.0	0.0	phage	gene-SSBP1_gp24	early	early	20.318661822959154
gene-SynWH7803_2434	0.0	0.0	host	gene-SynWH7803_2434	None	None	0.05403628031299264
gene-SynWH7803_0557	0.0	0.0	host	gene-SynWH7803_0557	None	None	154.397772159863
gene-SynWH7803_0109	0.0	0.0	host	gene-SynWH7803_0109	None	None	1.3236319142729773
gene-SynWH7803_0130	0.0	0.0	host	gene-SynWH7803_0130	None	None	0.2081786983416743
gene-SynWH7803_1255	0.0	0.0	host	gene-SynWH7803_1255	None	None	1.7108656440544188
gene-SynWH7803_2204	0.0	0.0	host	nadB	None	None	0.06302737249397154
gene-SSBP1_gp51	0.0	0.0	phage	gene-SSBP1_gp51	early	early	19.928085686722063
gene-SynWH7803_1470	0.0	0.0	host	phnE	None	None	0.70898744752875
gene-SynWH7803_0152	0.0	0.0	host	mgtE	None	None	0.7563662571384228
gene-SynWH7803_0632	0.0	0.0	host	gene-SynWH7803_0632	None	None	2.9663951006606886
gene-SynWH7803_2327	0.0	0.0	host	gene-SynWH7803_2327	None	None	1.6945928582482093
gene-SynWH7803_0413	0.0	0.0	host	rpsM	None	None	0.9611377412427988
gene-SynWH7803_0334	0.0	0.0	host	gene-SynWH7803_0334	None	None	0.7649231477416537
gene-SynWH7803_1802	0.0	0.0	host	phoD	None	None	0.00026557600785557834
gene-SynWH7803_1954	0.0	0.0	host	msrA	None	None	0.05728193396919119
gene-SynWH7803_1529	0.0	0.0	host	gene-SynWH7803_1529	None	None	1.5658826658342266
gene-SynWH7803_0483	0.0	0.0	host	gene-SynWH7803_0483	None	None	3.5289986904440274
gene-SynWH7803_0786	0.0	0.0	host	gene-SynWH7803_0786	None	None	36.106055391177456
gene-SynWH7803_1035	0.0	0.0	host	gene-SynWH7803_1035	None	None	0.05200359744066367
gene-SynWH7803_1642	0.0	0.0	host	trm1	None	None	0.00013319190559319527
gene-SynWH7803_2018	0.0	0.0	host	atpD	None	None	0.6904828322676926
gene-SynWH7803_2127	0.0	0.0	host	gene-SynWH7803_2127	None	None	0.687783289688707
gene-SynWH7803_1887	0.0	0.0	host	gene-SynWH7803_1887	None	None	0.01935602032278261
gene-SynWH7803_1223	0.0	0.0	host	dxs	None	None	0.3139670003435132
gene-SynWH7803_1259	0.0	0.0	host	pgi	None	None	0.004567897937074238
gene-SynWH7803_1483	0.0	0.0	host	gene-SynWH7803_1483	None	None	1.9731602876506769
gene-SynWH7803_2401	0.0	0.0	host	gene-SynWH7803_2401	None	None	3.0148094774961702
gene-SynWH7803_0832	0.0	0.0	host	gene-SynWH7803_0832	None	None	0.018181501562959293
gene-SynWH7803_2214	0.0	0.0	host	gene-SynWH7803_2214	None	None	0.3585532876682423
gene-SynWH7803_2495	0.0	0.0	host	cynS	None	None	7.826222162270952
gene-SynWH7803_1272	0.0	0.0	host	gene-SynWH7803_1272	None	None	1.0543312580180013
gene-SynWH7803_0547	0.0	0.0	host	glpK	None	None	1.709014209961633
gene-SynWH7803_2449	0.0	0.0	host	gene-SynWH7803_2449	None	None	0.23393662805847376
gene-SynWH7803_1393	0.0	0.0	host	gene-SynWH7803_1393	None	None	0.23571483936024196
gene-SynWH7803_0083	0.0	0.0	host	cobH	None	None	1.6702612322864903
gene-SynWH7803_0458	0.0	0.0	host	gene-SynWH7803_0458	None	None	0.04792027750667344
gene-SynWH7803_0493	0.0	0.0	host	mpeB	None	None	423.04098009590604
gene-SynWH7803_1653	0.0	0.0	host	gene-SynWH7803_1653	None	None	0.023339012188616958
gene-SynWH7803_2230	0.0	0.0	host	gene-SynWH7803_2230	None	None	2.0936579629569083
gene-RNA_44	0.0	0.0	host	gene-RNA_44	None	None	2.1774341212032238
gene-SynWH7803_0590	0.0	0.0	host	gene-SynWH7803_0590	None	None	1.9399574555093415
gene-SynWH7803_0031	0.0	0.0	host	gene-SynWH7803_0031	None	None	1.680191861931315
gene-SynWH7803_0175	0.0	0.0	host	gene-SynWH7803_0175	None	None	0.07899909473036382
gene-RNA_6	0.0	0.0	host	gene-RNA_6	None	None	12.174275184027962
gene-SynWH7803_0700	0.0	0.0	host	gene-SynWH7803_0700	None	None	0.09642059621362267
gene-SynWH7803_2261	0.0	0.0	host	gene-SynWH7803_2261_gene_devA	None	None	1.6498035099286985
gene-SynWH7803_2081	0.0	0.0	host	gene-SynWH7803_2081	None	None	0.027343815009816173
gene-SynWH7803_2432	0.0	0.0	host	gene-SynWH7803_2432	None	None	0.025752211264391756
gene-SynWH7803_0887	0.0	0.0	host	gene-SynWH7803_0887	None	None	5.558902239171787
gene-SynWH7803_0055	0.0	0.0	host	thiG	None	None	0.10989145152205851
gene-SynWH7803_0103	0.0	0.0	host	rfbC	None	None	0.0026910459913359152
gene-SynWH7803_0721	0.0	0.0	host	gene-SynWH7803_0721	None	None	2.064590907644521
gene-SynWH7803_1003	0.0	0.0	host	gene-SynWH7803_1003	None	None	9.905130136976801e-06
gene-SynWH7803_0373	0.0	0.0	host	rnhB	None	None	0.3626986740322192
gene-SynWH7803_2410	0.0	0.0	host	gene-SynWH7803_2410	None	None	0.05779113067183486
gene-SynWH7803_0207	0.0	0.0	host	ackA	None	None	0.5055271012182844
gene-SynWH7803_0484	0.0	0.0	host	gene-SynWH7803_0484	None	None	5.258338072906733
gene-SynWH7803_0272	0.0	0.0	host	gene-SynWH7803_0272	None	None	0.1895226320577258
gene-SynWH7803_0298	0.0	0.0	host	sfsA	None	None	0.06012736057818958
gene-SynWH7803_0788	0.0	0.0	host	gene-SynWH7803_0788	None	None	3.0553350100661993
gene-SynWH7803_1453	0.0	0.0	host	gene-SynWH7803_1453	None	None	12.362956622668328
gene-SynWH7803_0441	0.0	0.0	host	gene-SynWH7803_0441	None	None	0.9911103447191741
gene-SynWH7803_2207	0.0	0.0	host	gene-SynWH7803_2207	None	None	0.019290592840718795
gene-SynWH7803_0312	0.0	0.0	host	psbN	None	None	1.1185906714172096
gene-SynWH7803_0687	0.0	0.0	host	chpX	None	None	0.13123897569668
gene-SynWH7803_1581	0.0	0.0	host	gene-SynWH7803_1581	None	None	6.05763990518976
gene-SynWH7803_2463	0.0	0.0	host	gene-SynWH7803_2463	None	None	0.9078158396793692
gene-SynWH7803_0105	0.0	0.0	host	gene-SynWH7803_0105	None	None	0.04087988421649745
gene-SynWH7803_0780	0.0	0.0	host	trpS	None	None	1.7642681928131074
gene-SynWH7803_2079	0.0	0.0	host	infB	None	None	2.376268141282222
gene-SynWH7803_1650	0.0	0.0	host	gene-SynWH7803_1650	None	None	2.55797924650937
gene-SynWH7803_1204	0.0	0.0	host	aroB	None	None	0.23810602204794193
gene-SynWH7803_1855	0.0	0.0	host	ppX	None	None	0.14553748486361395
gene-SynWH7803_1090	0.0	0.0	host	gene-SynWH7803_1090	None	None	202.03853145842186
gene-SynWH7803_0836	0.0	0.0	host	gene-SynWH7803_0836	None	None	20.061739639037704
gene-SynWH7803_0707	0.0	0.0	host	gene-SynWH7803_0707	None	None	0.3861752203510121
gene-SynWH7803_1055	0.0	0.0	host	gene-SynWH7803_1055	None	None	2.0270881012877364
gene-SynWH7803_1797	0.0	0.0	host	gene-SynWH7803_1797	None	None	16.674985498463524
gene-SynWH7803_0416	0.0	0.0	host	secY	None	None	2.515221712075247
gene-SynWH7803_2106	0.0	0.0	host	gene-SynWH7803_2106	None	None	0.8355726441942758
gene-RNA_21	0.0	0.0	host	gene-RNA_21	None	None	17.18947958453276
gene-SynWH7803_0430	0.0	0.0	host	rpsS	None	None	138.20291786960297
gene-SynWH7803_1493	0.0	0.0	host	prfC	None	None	4.535072266721447
gene-SynWH7803_0181	0.0	0.0	host	gene-SynWH7803_0181	None	None	0.5032811201038256
gene-SynWH7803_0515	0.0	0.0	host	rpsA	None	None	3.683472726536747
gene-SynWH7803_1993	0.0	0.0	host	ftrV	None	None	0.32924177817903266
gene-SynWH7803_1679	0.0	0.0	host	gene-SynWH7803_1679	None	None	0.2815843748871281
gene-SynWH7803_1306	0.0	0.0	host	gene-SynWH7803_1306	None	None	20.10135646308962
gene-SynWH7803_1438	0.0	0.0	host	chlH	None	None	0.3286245560908964
gene-SynWH7803_0842	0.0	0.0	host	gene-SynWH7803_0842	None	None	0.6803106019169107
gene-SynWH7803_2381	0.0	0.0	host	gene-SynWH7803_2381	None	None	3.2483609403917364
gene-SynWH7803_2519	0.0	0.0	host	argG	None	None	3.2895323235742215
gene-SynWH7803_1864	0.0	0.0	host	gene-SynWH7803_1864	None	None	0.015948769734718225
gene-SynWH7803_2085	0.0	0.0	host	gene-SynWH7803_2085	None	None	0.4854541466430234
gene-SynWH7803_0748	0.0	0.0	host	clpB	None	None	0.9615884857387071
gene-SynWH7803_2404	0.0	0.0	host	gene-SynWH7803_2404	None	None	0.06925464104988181
gene-SynWH7803_2487	0.0	0.0	host	moaD	None	None	3.5771754343388014
gene-SynWH7803_1543	0.0	0.0	host	gene-SynWH7803_1543	None	None	0.05079184752676774
gene-SynWH7803_2254	0.0	0.0	host	gene-SynWH7803_2254	None	None	0.004756549030501809
gene-SynWH7803_2457	0.0	0.0	host	gcvT	None	None	0.09182746276378283
gene-SynWH7803_1593	0.0	0.0	host	hisH	None	None	6.1006656139641615
gene-SynWH7803_0791	0.0	0.0	host	gene-SynWH7803_0791	None	None	0.2884536988113631
gene-SynWH7803_1561	0.0	0.0	host	zwf	None	None	1.55215682818582
gene-SynWH7803_1842	0.0	0.0	host	gene-SynWH7803_1842_gene_hli	None	None	0.39465343136578274
gene-SynWH7803_1822	0.0	0.0	host	oprB	None	None	0.44756965006094956
gene-SynWH7803_0338	0.0	0.0	host	gatC	None	None	2.4642317960562976
gene-SynWH7803_1968	0.0	0.0	host	rpmA	None	None	7.008352128997471
gene-SynWH7803_1634	0.0	0.0	host	trxB	None	None	5.752998316296925
gene-SynWH7803_0750	0.0	0.0	host	gene-SynWH7803_0750	None	None	0.003223006959260638
gene-SynWH7803_0355	0.0	0.0	host	gene-SynWH7803_0355_gene_ftsH	None	None	1.574583276375228
gene-SynWH7803_1048	0.0	0.0	host	gene-SynWH7803_1048	None	None	1.7083217736324958
gene-SynWH7803_1728	0.0	0.0	host	gene-SynWH7803_1728	None	None	0.8609081750650679
gene-SynWH7803_2243	0.0	0.0	host	holB	None	None	0.045061973170560134
gene-SynWH7803_0631	0.0	0.0	host	gene-SynWH7803_0631	None	None	0.09577769290544277
gene-SynWH7803_2145	0.0	0.0	host	gene-SynWH7803_2145_gene_gltS	None	None	0.9528907583487489
gene-SynWH7803_1560	0.0	0.0	host	petH	None	None	1.7818096364124498
gene-SynWH7803_0537	0.0	0.0	host	masA	None	None	1.1067715124779265
gene-SynWH7803_0268	0.0	0.0	host	fabI	None	None	0.0028323532914669765
gene-SynWH7803_0080	0.0	0.0	host	uvrB	None	None	0.12764580392390965
gene-SynWH7803_1202	0.0	0.0	host	gene-SynWH7803_1202	None	None	1.5737500009918586
gene-SynWH7803_2406	0.0	0.0	host	gene-SynWH7803_2406_gene_dfa	None	None	0.4806841170021703
gene-SynWH7803_1972	0.0	0.0	host	gene-SynWH7803_1972	None	None	0.3091785398658977
gene-SynWH7803_1121	0.0	0.0	host	gene-SynWH7803_1121	None	None	0.15301207753053378
gene-SynWH7803_1672	0.0	0.0	host	gene-SynWH7803_1672	None	None	1.180010196096133
gene-SynWH7803_2357	0.0	0.0	host	gene-SynWH7803_2357	None	None	1.2379707929539527
gene-SynWH7803_1181	0.0	0.0	host	gene-SynWH7803_1181	None	None	0.03462886952223102
gene-SynWH7803_1406	0.0	0.0	host	gene-SynWH7803_1406	None	None	0.6919153376526723
gene-SynWH7803_0800	0.0	0.0	host	gene-SynWH7803_0800	None	None	1.7596075573557122
gene-SynWH7803_2192	0.0	0.0	host	gene-SynWH7803_2192	None	None	19.575168466036835
gene-SynWH7803_0775	0.0	0.0	host	gene-SynWH7803_0775	None	None	1.4225338758976847
gene-SynWH7803_2258	0.0	0.0	host	gene-SynWH7803_2258	None	None	18.838308405667437
gene-SynWH7803_2035	0.0	0.0	host	glnB	None	None	108.7147383358448
gene-SynWH7803_1196	0.0	0.0	host	gene-SynWH7803_1196	None	None	1.819125892203137
gene-SynWH7803_2455	0.0	0.0	host	gene-SynWH7803_2455	None	None	28.894689287886006
gene-SynWH7803_1345	0.0	0.0	host	spt%2C agt	None	None	0.09319650509178927
gene-SynWH7803_0419	0.0	0.0	host	rplR	None	None	39.87018137483417
gene-SynWH7803_2224	0.0	0.0	host	crtQ%2C zds	None	None	0.9686121157841187
gene-SynWH7803_2277	0.0	0.0	host	gene-SynWH7803_2277	None	None	0.06033310884628251
gene-SynWH7803_1638	0.0	0.0	host	gene-SynWH7803_1638	None	None	1.5542445934013815
gene-SynWH7803_0568	0.0	0.0	host	engA	None	None	0.30930410734449737
gene-SynWH7803_0668	0.0	0.0	host	gene-SynWH7803_0668	None	None	25.355782508632068
gene-SynWH7803_0784	0.0	0.0	host	gene-SynWH7803_0784_gene_psbA	None	None	6.819166602760324
gene-SynWH7803_0066	0.0	0.0	host	gene-SynWH7803_0066	None	None	1.1680465077621562
gene-SynWH7803_1715	0.0	0.0	host	ribF	None	None	0.01836024901228863
gene-SynWH7803_1658	0.0	0.0	host	cobQ	None	None	0.173777794482436
gene-SynWH7803_2251	0.0	0.0	host	fabD	None	None	1.952556854667417
gene-SynWH7803_2066	0.0	0.0	host	rpiA%2C cbbI%2C ppi	None	None	0.6795508245032994
gene-SynWH7803_2232	0.0	0.0	host	gene-SynWH7803_2232	None	None	0.0003647087295547326
gene-SynWH7803_0348	0.0	0.0	host	gene-SynWH7803_0348	None	None	0.14906784674002357
gene-SynWH7803_2137	0.0	0.0	host	gene-SynWH7803_2137	None	None	8.89991362586869
gene-SSBP1_gp21	0.0	0.0	phage	gene-SSBP1_gp21	early	early	34.314828955294715
gene-SynWH7803_0692	0.0	0.0	host	gene-SynWH7803_0692	None	None	0.08481356105470415
gene-SynWH7803_0242	0.0	0.0	host	gene-SynWH7803_0242_gene_galE	None	None	0.04344062745740784
gene-SynWH7803_1394	0.0	0.0	host	gene-SynWH7803_1394	None	None	0.2669086831299516
gene-SynWH7803_2275	0.0	0.0	host	gene-SynWH7803_2275	None	None	2.168892583559255
gene-SynWH7803_0370	0.0	0.0	host	gene-SynWH7803_0370	None	None	0.4346903017563522
gene-SynWH7803_0326	0.0	0.0	host	gene-SynWH7803_0326	None	None	0.017710518735645994
gene-SynWH7803_0383	0.0	0.0	host	gene-SynWH7803_0383	None	None	0.18614289700217082
