Geneid	5	10	20	40	50	65	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-HB27c_P0044	452	172	195	206	51	21	host	gene-HB27c_P0044	None	None	4.424998334059752
gene-HB27c_C1389	2666	59	104	180	28	15	host	gene-HB27c_C1389	None	None	465.0608942195213
gene-HB27c_C1402	52	22	19	33	7	17	host	gene-HB27c_C1402	None	None	12.463448017750348
gene-HB27c_C0775	132	71	103	191	50	27	host	gene-HB27c_C0775	None	None	6.4739950902858485
gene-HB27c_C1577	502	524	243	4888	43	40	host	gene-HB27c_C1577	None	None	1354.4465438388754
gene-HB27c_C2027	1853	629	291	563	86	95	host	gene-HB27c_C2027	None	None	13.968263439604334
gene-HB27c_C1187	542	264	252	338	160	68	host	gene-HB27c_C1187	None	None	10.328785080509785
gene-HB27c_C0697	75	46	36	84	21	28	host	gene-HB27c_C0697	None	None	19.978864583993044
gene-HB27c_C2007	261	132	60	143	32	13	host	gene-HB27c_C2007	None	None	0.47412628734892215
gene-HB27c_C1436	3591	1460	1050	1100	312	199	host	gene-HB27c_C1436	None	None	16.137664344772862
gene-HB27c_P0042	1053	533	413	502	82	53	host	gene-HB27c_P0042	None	None	5.795585496903392
gene-HB27c_C0341	48	31	25	56	10	4	host	gene-HB27c_C0341	None	None	0.3196233392104343
gene-HB27c_C1419	265	182	95	214	50	26	host	gene-HB27c_C1419	None	None	1.6328283558983003
gene-HB27c_C1341	4537	1447	3127	7411	472	209	host	gene-HB27c_C1341	None	None	2725.177151327013
gene-HB27c_C0413	1188	625	434	694	196	120	host	gene-HB27c_C0413	None	None	2.8110687189363177
gene-Lalka27a_64	5	2	20	453	95	35	phage	gene-Lalka27a_64	middle	late	230.8831818919986
gene-HB27c_C0871	201	480	914	91	40	29	host	gene-HB27c_C0871	None	None	209.75778919091914
gene-HB27c_C1438	42	21	16	23	8	3	host	gene-HB27c_C1438	None	None	0.3999917001601752
gene-HB27c_P0004	172	81	89	131	30	23	host	gene-HB27c_P0004	None	None	3.4505696139424877
gene-HB27c_C1247	702	618	346	3713	58	40	host	ghrA	None	None	369.0239769831978
gene-HB27c_C0731	1701	788	687	1266	310	205	host	gene-HB27c_C0731	None	None	4.8827327443510224
gene-HB27c_C1239	364	94	353	203	139	272	host	gene-HB27c_C1239	None	None	144.6585828480937
gene-HB27c_C1914	599	205	51	120	27	18	host	gene-HB27c_C1914	None	None	23.834290015801244
gene-HB27c_C0219	270	152	122	214	37	29	host	gene-HB27c_C0219	None	None	1.921586892960883
gene-HB27c_C1433	1833	6799	553	1262	212	231	host	gene-HB27c_C1433	None	None	557.8664780769196
gene-HB27c_C0682	7	4	0	3	2	0	host	gene-HB27c_C0682	None	None	2.3217760219626093
gene-HB27c_C0476	526	264	207	353	114	82	host	gene-HB27c_C0476	None	None	14.887171212502434
gene-HB27c_C0350	443	235	186	354	115	101	host	gene-HB27c_C0350	None	None	21.53663291898998
gene-HB27c_C1390	486	224	138	317	67	41	host	gene-HB27c_C1390	None	None	2.345763056032443
gene-HB27c_C0858	617	267	200	345	93	37	host	gene-HB27c_C0858	None	None	2.2376565532652806
gene-HB27c_C0073	262	130	106	166	43	29	host	gene-HB27c_C0073	None	None	3.053646861257255
gene-HB27c_C1971	19114	2697	1746	1996	535	295	host	gene-HB27c_C1971	None	None	342.39768346930555
gene-HB27c_C1315	395	170	361	189	32	156	host	gene-HB27c_C1315	None	None	92.26600074518956
gene-HB27c_C2029	234	230	149	172	38	29	host	gene-HB27c_C2029	None	None	8.095275622998942
gene-Lalka27a_12	23	22	123	3032	676	405	phage	gene-Lalka27a_12	middle	late	367.14227087426366
gene-HB27c_C0883	15	6	3	18	5	2	host	gene-HB27c_C0883	None	None	1.2390278172942764
gene-HB27c_C1937	4427	782	662	1207	232	149	host	gene-HB27c_C1937	None	None	61.11001484593814
gene-HB27c_P0083	290	125	91	277	57	22	host	gene-HB27c_P0083	None	None	4.622391244561413
gene-HB27c_C0884	33	13	8	22	9	5	host	gene-HB27c_C0884	None	None	0.9139195710818119
gene-HB27c_P0144	71	36	12	32	6	4	host	gene-HB27c_P0144	None	None	0.6857641656102408
gene-HB27c_C0589	498	234	246	397	100	56	host	gene-HB27c_C0589	None	None	2.946366337054432
gene-HB27c_C1876	131	247	28	58	64	6	host	gene-HB27c_C1876	None	None	37.5934427017963
gene-HB27c_C1769	14325	2029	720	4286	203	423	host	gene-HB27c_C1769	None	None	279.03580192461
gene-HB27c_P0208	3874	2432	2739	7623	1456	871	host	gene-HB27c_P0208	None	None	119.03118766096237
gene-HB27c_C1528	14272	6983	7763	12826	4207	7278	host	gene-HB27c_C1528	None	None	5710.586216772366
gene-HB27c_C0543	124	67	82	118	25	23	host	clcB_2	None	None	3.0734261251066757
gene-HB27c_C1764	2707	4113	7599	955	330	84	host	pgi	None	None	1132.5741638312068
gene-HB27c_C0330	47	31	36	71	16	7	host	gene-HB27c_C0330	None	None	1.837461138096033
gene-HB27c_C1317	521	33	24	45	4	4	host	gene-HB27c_C1317	None	None	38.16262958813843
gene-Lalka27a_15	21	17	120	3625	649	171	phage	gene-Lalka27a_15	middle	middle	2239.5044015634608
gene-HB27c_C1311	6317	1523	1390	1076	178	79	host	gene-HB27c_C1311	None	None	172.50281055552736
gene-HB27c_C1329	1470	598	313	509	779	214	host	gene-HB27c_C1329	None	None	484.16993945742206
gene-HB27c_C0093	71	23	44	42	9	12	host	gene-HB27c_C0093	None	None	17.94712648160288
gene-HB27c_C0411	114	69	56	103	29	22	host	gene-HB27c_C0411	None	None	5.6617267866757555
gene-HB27c_C1021	847	218	153	1506	72	87	host	gene-HB27c_C1021	None	None	108.916782173544
gene-HB27c_P0238	49	33	20	44	21	14	host	gene-HB27c_P0238	None	None	3.1120298016741446
gene-HB27c_C0565	254	144	127	178	42	19	host	gene-HB27c_C0565	None	None	1.0763604248515588
gene-HB27c_C0548	198	76	70	159	43	24	host	gene-HB27c_C0548	None	None	11.297672035025291
gene-HB27c_C1368	50063	29901	19033	19515	2954	902	host	gene-HB27c_C1368	None	None	578.5329731980554
gene-HB27c_C1788	1398	4501	446	502	191	11	host	gene-HB27c_C1788	None	None	7161.110688094001
gene-HB27c_C1707	2351	1364	789	1012	135	552	host	gene-HB27c_C1707	None	None	989.261267305426
gene-HB27c_C0787	514	238	242	363	92	54	host	gene-HB27c_C0787	None	None	6.353089630738981
gene-HB27c_C0751	496	259	231	468	131	76	host	gene-HB27c_C0751	None	None	8.20956114312209
gene-HB27c_C1723	72561	7171	8517	20636	6819	1126	host	gene-HB27c_C1723	None	None	699.4650969877086
gene-HB27c_C0698	2452	1106	802	1333	222	116	host	gene-HB27c_C0698	None	None	15.75926014323964
gene-HB27c_C0810	578	300	227	413	127	53	host	gene-HB27c_C0810	None	None	2.3929014917850444
gene-HB27c_C0742	247	140	103	123	25	21	host	gene-HB27c_C0742	None	None	1.2185663337102652
gene-HB27c_C1441	258	7	15	21	7	2	host	gene-HB27c_C1441	None	None	25.15323249952209
gene-HB27c_C1973	19297	7822	1511	11894	543	330	host	gene-HB27c_C1973	None	None	425.9619342810959
gene-HB27c_C1634	1376	360	196	267	83	31	host	gene-HB27c_C1634	None	None	68.92544507161566
gene-HB27c_C0263	82	44	27	26	10	4	host	gene-HB27c_C0263	None	None	1.7286750332870529
gene-HB27c_C0014	52	45	29	59	16	5	host	gene-HB27c_C0014	None	None	1.1803380207040843
gene-HB27c_C1050	349	204	141	249	78	51	host	gene-HB27c_C1050	None	None	9.361874081813838
gene-HB27c_C0785	2230	1324	1024	1303	501	240	host	gene-HB27c_C0785	None	None	16.029852197435446
gene-Lalka27a_72	204	68	241	1155	287	67	phage	gene-Lalka27a_72	early	late	336.0054640413684
gene-HB27c_C1512	419	203	66	81	16	3	host	gene-HB27c_C1512	None	None	19.266347384837157
gene-HB27c_P0090	96	39	31	118	19	11	host	gene-HB27c_P0090	None	None	1.9842278317809885
gene-HB27c_C1470	2810	535	354	756	245	1028	host	gene-HB27c_C1470	None	None	875.4506169690692
gene-HB27c_C0943	948	694	662	1110	144	45	host	gene-HB27c_C0943	None	None	83.48353224670525
gene-HB27c_C1770	498	456	286	697	44	27	host	gene-HB27c_C1770	None	None	17.193425782131264
gene-HB27c_C0658	87	46	31	95	24	20	host	gene-HB27c_C0658	None	None	5.736448198336707
gene-HB27c_C1862	632	176	154	236	56	24	host	gene-HB27c_C1862	None	None	5.22450584925948
gene-HB27c_P0063	615	162	113	281	70	43	host	gene-HB27c_P0063	None	None	5.91715356893439
gene-HB27c_C0023	65	32	23	50	20	7	host	gene-HB27c_C0023	None	None	1.0460271874342562
gene-HB27c_C1954	295	71	84	70	12	11	host	gene-HB27c_C1954	None	None	12.054928838629243
gene-HB27c_C0061	197	145	95	153	45	26	host	gene-HB27c_C0061	None	None	3.3433385264897386
gene-HB27c_P0049	106	31	17	28	10	4	host	gene-HB27c_P0049	None	None	0.5985856943308993
gene-HB27c_C1200	501	187	113	205	52	24	host	gene-HB27c_C1200	None	None	1.1960237355965302
gene-HB27c_C0410	813	419	433	553	145	157	host	gene-HB27c_C0410	None	None	16.767262557250582
gene-HB27c_C1474	175	103	38	49	309	7	host	gene-HB27c_C1474	None	None	170.40906239924595
gene-HB27c_C0903	4595	1379	1246	1884	490	232	host	gene-HB27c_C0903	None	None	13.27157694852697
gene-HB27c_C1420	813	1241	231	254	78	24	host	gene-HB27c_C1420	None	None	108.72160167368672
gene-HB27c_C1808	1024	2145	207	370	59	28	host	gene-HB27c_C1808	None	None	253.2565052378323
gene-Lalka27a_52	73	24	35	8203	3482	2063	phage	gene-Lalka27a_52	middle	late	2493.4278101420728
gene-HB27c_C0272	346	147	95	211	49	26	host	gene-HB27c_C0272	None	None	0.2837771545431931
gene-HB27c_C1759	2780	355	282	467	105	35	host	gene-HB27c_C1759	None	None	350.95159205572776
gene-HB27c_C0374	453	305	244	336	108	50	host	gene-HB27c_C0374	None	None	4.622869377848845
gene-HB27c_C0321	220	102	80	145	46	27	host	gene-HB27c_C0321	None	None	3.191482479636362
gene-HB27c_P0256	109	65	39	67	14	9	host	gene-HB27c_P0256	None	None	0.3523462105973856
gene-HB27c_C1073	1308	643	425	1161	197	151	host	gene-HB27c_C1073	None	None	5.684366397569665
gene-HB27c_C1718	1389	963	315	794	311	78	host	gene-HB27c_C1718	None	None	20.35213144760912
gene-HB27c_C1826	3063	285	176	548	46	80	host	gene-HB27c_C1826	None	None	151.01919378523567
gene-HB27c_C0837	226	103	93	146	36	26	host	gene-HB27c_C0837	None	None	1.4534084102301867
gene-HB27c_C1238	190	252	87	128	23	17	host	gene-HB27c_C1238	None	None	6.2460964260235095
gene-HB27c_C0364	7	9	4	3	2	1	host	gene-HB27c_C0364	None	None	0.37121675599714365
gene-HB27c_C2040	155	88	71	99	32	20	host	gene-HB27c_C2040	None	None	5.3465554248832134
gene-Lalka27a_82	101	76	72	507	106	34	phage	gene-Lalka27a_82	early	middle	43.277721322607995
gene-HB27c_C1253	563	245	71	90	7	7	host	gene-HB27c_C1253	None	None	29.878273407197767
gene-HB27c_C1774	375	271	608	649	118	82	host	gene-HB27c_C1774	None	None	48.16573839339004
gene-HB27c_C1569	171	60	178	138	17	106	host	gene-HB27c_C1569	None	None	77.30115323048032
gene-HB27c_C0879	625	412	164	438	180	75	host	gene-HB27c_C0879	None	None	8.928691866984863
gene-HB27c_C0926	7075	301	269	397	111	71	host	gene-HB27c_C0926	None	None	236.83699689722766
gene-HB27c_C1035	403	219	184	296	93	89	host	gene-HB27c_C1035	None	None	15.420036976053286
gene-HB27c_P0033	83	49	44	102	16	12	host	gene-HB27c_P0033	None	None	2.5880749426865055
gene-HB27c_C0538	277	134	117	203	59	46	host	gene-HB27c_C0538	None	None	13.397577027950371
gene-HB27c_P0001	120	97	60	113	26	30	host	gene-HB27c_P0001	None	None	5.26119168956599
gene-HB27c_C0934	175	329	75	89	20	18	host	gene-HB27c_C0934	None	None	16.720394742560757
gene-HB27c_C1529	38469	18276	33502	30222	11025	3889	host	gene-HB27c_C1529	None	None	1079.3422846365058
gene-HB27c_P0176	74	32	27	58	19	4	host	gene-HB27c_P0176	None	None	0.6339794928568228
gene-HB27c_C1800	22104	10428	5147	7249	1150	481	host	gene-HB27c_C1800	None	None	402.71796307811616
gene-HB27c_P0038	23	13	15	40	8	3	host	gene-HB27c_P0038	None	None	0.8317424050723121
gene-HB27c_C0081	263	148	93	167	48	24	host	gene-HB27c_C0081	None	None	0.7041276413013896
gene-HB27c_C1820	208	191	163	305	34	104	host	gene-HB27c_C1820	None	None	57.04214303972437
gene-HB27c_P0081	287	114	74	97	33	37	host	gene-HB27c_P0081	None	None	8.448192253912927
gene-HB27c_P0155	5	7	5	11	3	1	host	gene-HB27c_P0155	None	None	0.6905392667258284
gene-HB27c_C0644	14	3	5	14	5	4	host	gene-HB27c_C0644	None	None	1.8649203949900497
gene-HB27c_C1637	536	397	464	404	106	45	host	gene-HB27c_C1637	None	None	17.953035151082542
gene-HB27c_C1842	470	223	311	181	52	17	host	gene-HB27c_C1842	None	None	15.503153018216373
gene-HB27c_C0974	1414	5020	807	5851	294	161	host	gene-HB27c_C0974	None	None	302.65202778250625
gene-HB27c_C0910	311	166	121	1752	38	36	host	gene-HB27c_C0910	None	None	513.0696304883134
gene-HB27c_C1017	319	130	335	238	55	39	host	gene-HB27c_C1017	None	None	32.14712184451799
gene-HB27c_C0465	1015	423	388	856	248	199	host	gene-HB27c_C0465	None	None	37.40146277686628
gene-HB27c_C0562	111	46	38	93	13	12	host	gene-HB27c_C0562	None	None	0.9113618556085966
gene-HB27c_C0540	157	89	67	156	37	18	host	gene-HB27c_C0540	None	None	0.9395739486177581
gene-HB27c_C0630	52	21	11	19	4	3	host	gene-HB27c_C0630	None	None	0.16238117832297874
gene-HB27c_C1701	690	598	178	382	71	63	host	gene-HB27c_C1701	None	None	12.837532219459936
gene-HB27c_C1288	9560	746	629	1354	471	271	host	gene-HB27c_C1288	None	None	508.4012859607917
gene-HB27c_C1139	10	36	5	1	0	0	host	gene-HB27c_C1139	None	None	60.09859541757468
gene-HB27c_C1517	5086	1123	4485	4801	162	133	host	gene-HB27c_C1517	None	None	644.4904268328165
gene-HB27c_C0789	52	15	25	39	12	7	host	gene-HB27c_C0789	None	None	8.601591062054236
gene-HB27c_C1990	772	654	79	335	9	5	host	gene-HB27c_C1990	None	None	717.3636917380896
gene-HB27c_C1469	1889	1073	388	531	237	105	host	gene-HB27c_C1469	None	None	10.971134923423447
gene-HB27c_C1195	382	2290	144	347	57	40	host	gene-HB27c_C1195	None	None	284.67720483947033
gene-Lalka27a_4	111	57	182	5909	3140	1917	phage	gene-Lalka27a_4	middle	late	1457.3555125538574
gene-HB27c_C0494	607	426	295	363	104	78	host	gene-HB27c_C0494	None	None	9.001310321896923
gene-HB27c_C0325	79	41	40	68	11	6	host	gene-HB27c_C0325	None	None	0.17084288258854752
gene-HB27c_C0270	671	402	273	565	184	116	host	gene-HB27c_C0270	None	None	5.288724505674076
gene-HB27c_C1097	1489	669	629	827	170	144	host	gene-HB27c_C1097	None	None	4.788692719790006
gene-HB27c_C1321	154	150	53	76	22	10	host	gene-HB27c_C1321	None	None	7.687560268606019
gene-HB27c_C1169	120	424	51	118	35	21	host	gene-HB27c_C1169	None	None	66.44745207608172
gene-HB27c_C0887	69	40	41	57	22	13	host	gene-HB27c_C0887	None	None	5.223597419208628
gene-HB27c_C1104	2138	1057	603	1487	324	293	host	gene-HB27c_C1104	None	None	44.70294528351759
gene-HB27c_C0386	87	48	29	96	24	17	host	gene-HB27c_C0386	None	None	3.6840930538413548
gene-HB27c_C0998	1942	1319	1138	12570	364	100	host	gene-HB27c_C0998	None	None	712.7154397590298
gene-HB27c_C1904	1054	402	257	998	111	52	host	gene-HB27c_C1904	None	None	7.801976035249152
gene-HB27c_C1140	2563	1584	593	655	154	142	host	gene-HB27c_C1140	None	None	8.619973065610061
gene-HB27c_C0667	56	30	27	31	16	5	host	gene-HB27c_C0667	None	None	0.5675920719603663
gene-HB27c_C1893	4743	1420	399	1117	506	621	host	gene-HB27c_C1893	None	None	255.76134051985804
gene-HB27c_C0489	35	9	13	32	9	7	host	gene-HB27c_C0489	None	None	12.742400463814862
gene-HB27c_C0829	103	56	95	142	48	16	host	gene-HB27c_C0829	None	None	18.693319627556484
gene-HB27c_C0030	551	237	251	370	77	59	host	gene-HB27c_C0030	None	None	4.350317179789588
gene-HB27c_C1629	101	92	182	109	23	31	host	gene-HB27c_C1629	None	None	33.48150254022332
gene-HB27c_C1450	1347	346	714	1076	113	35	host	gene-HB27c_C1450	None	None	48.923061687136446
gene-HB27c_C0656	6	2	2	4	1	0	host	gene-HB27c_C0656	None	None	0.16830601399910144
gene-HB27c_P0025	170	112	102	109	17	7	host	gene-HB27c_P0025	None	None	2.480733779508379
gene-HB27c_C1377	322	134	568	3208	39	17	host	gene-HB27c_C1377	None	None	441.5188883789062
gene-HB27c_C0953	454	128	1636	905	99	36	host	gene-HB27c_C0953	None	None	101.73297317879953
gene-HB27c_P0092	9	6	4	13	3	0	host	aioA	None	None	1.2288039600407932
gene-HB27c_C0958	1373	763	848	857	352	134	host	gene-HB27c_C0958	None	None	43.900380678721646
gene-HB27c_C1537	1473	134	108	344	41	31	host	gene-HB27c_C1537	None	None	48.79338080281882
gene-HB27c_C1712	1924	1450	300	610	75	49	host	gene-HB27c_C1712	None	None	77.31890911422111
gene-HB27c_C0948	173	112	86	319	40	29	host	gene-HB27c_C0948	None	None	8.391188952275483
gene-HB27c_C0847	151	62	51	93	34	18	host	gene-HB27c_C0847	None	None	7.26713272729971
gene-HB27c_C1783	2774	784	3102	1057	121	105	host	gene-HB27c_C1783	None	None	323.08963719323054
gene-HB27c_P0069	7	4	1	2	2	0	host	gene-HB27c_P0069	None	None	1.081801996922487
gene-HB27c_C0532	1653	909	647	878	247	133	host	gene-HB27c_C0532	None	None	6.501873872634167
gene-HB27c_C0911	175	50	83	144	26	17	host	gene-HB27c_C0911	None	None	16.049649596707297
gene-HB27c_C1898	739	309	103	307	51	39	host	gene-HB27c_C1898	None	None	11.675258042141145
gene-HB27c_C0937	22415	8402	4754	8576	2960	4276	host	gene-HB27c_C0937	None	None	931.7535676359781
gene-HB27c_C1868	2402	2188	925	7325	347	217	host	gene-HB27c_C1868	None	None	1452.7860198005935
gene-HB27c_C1323	899	237	638	910	96	62	host	gene-HB27c_C1323	None	None	26.69042280509731
gene-HB27c_C1171	2044	175	73	1562	22	9	host	gene-HB27c_C1171	None	None	407.1811627888942
gene-HB27c_C1780	19764	3220	5380	2618	479	183	host	gene-HB27c_C1780	None	None	771.5114300270968
gene-HB27c_C0241	29	10	13	15	4	0	host	gene-HB27c_C0241	None	None	0.7890514649603675
gene-HB27c_C1679	22862	13738	4991	9354	2166	790	host	gene-HB27c_C1679	None	None	119.29212060502978
gene-HB27c_C1053	4291	2424	1027	1642	562	486	host	gene-HB27c_C1053	None	None	28.7936964848834
gene-HB27c_P0212	20	13	15	28	7	4	host	gene-HB27c_P0212	None	None	1.637204089753752
gene-HB27c_P0133	22	11	4	17	3	3	host	gene-HB27c_P0133	None	None	0.8179270314474116
gene-HB27c_C0304	579	221	146	298	65	35	host	gene-HB27c_C0304	None	None	0.40267261576280994
gene-HB27c_C0516	20	9	7	8	3	4	host	gene-HB27c_C0516	None	None	1.452130858816429
gene-HB27c_C0438	104	50	36	59	10	12	host	gene-HB27c_C0438	None	None	1.3853607176520844
gene-HB27c_C0203	1288	961	691	772	319	205	host	gene-HB27c_C0203	None	None	20.16688122548684
gene-HB27c_P0018	539	261	253	379	102	72	host	gene-HB27c_P0018	None	None	11.057446598755808
gene-Lalka27a_66	45	12	102	1705	474	129	phage	gene-Lalka27a_66	middle	late	320.2881197320094
gene-HB27c_C0417	65	46	40	63	18	16	host	gene-HB27c_C0417	None	None	10.675758143749054
gene-HB27c_C1155	967	493	1558	984	187	110	host	gene-HB27c_C1155	None	None	335.86381917841817
gene-HB27c_C2032	377	871	113	368	4765	39	host	gene-HB27c_C2032	None	None	2863.323212401474
gene-Lalka27a_25	11	4	8	1889	1457	640	phage	gene-Lalka27a_25	middle	late	3025.87847565738
gene-HB27c_C1066	1599	972	1807	742	505	132	host	gene-HB27c_C1066	None	None	421.49651200110674
gene-HB27c_C1578	320	112	182	273	43	71	host	gene-HB27c_C1578	None	None	33.54811805961855
gene-HB27c_C1173	25	123	15	48	15	7	host	gene-HB27c_C1173	None	None	7.841595173965014
gene-HB27c_C0576	3090	1506	1034	1740	594	429	host	gene-HB27c_C0576	None	None	58.18308456947615
gene-HB27c_C1318	205	81	44	88	15	11	host	gene-HB27c_C1318	None	None	0.966913960500042
gene-HB27c_C1994	584	12934	990	377	62	35	host	gene-HB27c_C1994	None	None	3005.9412899793883
gene-HB27c_C1444	87	126	30	146	17	8	host	gene-HB27c_C1444	None	None	1.5117963794304043
gene-HB27c_C0237	457	190	135	264	79	41	host	gene-HB27c_C0237	None	None	3.5085296368327286
gene-HB27c_C1003	2345	1589	535	520	99	69	host	gene-HB27c_C1003	None	None	86.54143202619575
gene-HB27c_C1936	506	376	145	246	63	30	host	gene-HB27c_C1936	None	None	4.043878221414745
gene-HB27c_P0130	47	41	24	27	8	10	host	gene-HB27c_P0130	None	None	2.988102930082591
gene-Lalka27a_8	6	7	13	709	220	124	phage	gene-Lalka27a_8	middle	late	269.7997881887069
gene-HB27c_C0780	266	147	109	176	44	34	host	gene-HB27c_C0780	None	None	13.329021368576157
gene-HB27c_C1795	6361	21733	1626	2946	413	186	host	gene-HB27c_C1795	None	None	5051.771176565329
gene-HB27c_C1749	734	2809	149	165	38	21	host	gene-HB27c_C1749	None	None	565.8356979627368
gene-HB27c_C0221	422	170	185	313	62	55	host	gene-HB27c_C0221	None	None	6.254441308133315
gene-HB27c_C1875	326	146	164	250	46	27	host	gene-HB27c_C1875	None	None	2.4696259122948416
gene-HB27c_C0616	31	33	37	50	17	11	host	gene-HB27c_C0616	None	None	3.825953135510359
gene-HB27c_P0255	228	139	116	192	48	14	host	gene-HB27c_P0255	None	None	2.0197701745231598
gene-HB27c_C0204	374	226	250	287	120	60	host	gene-HB27c_C0204	None	None	9.527422210361522
gene-HB27c_C1604	174	233	64	183	21	22	host	gene-HB27c_C1604	None	None	21.54686361997893
gene-HB27c_C0186	173	126	98	138	51	32	host	gene-HB27c_C0186	None	None	4.022831842084407
gene-HB27c_C0772	361	171	82	143	41	42	host	gene-HB27c_C0772	None	None	5.945125940431068
gene-HB27c_P0177	34	12	16	26	5	5	host	gene-HB27c_P0177	None	None	1.3921724127780706
gene-HB27c_C1961	637	291	108	847	33	22	host	gene-HB27c_C1961	None	None	82.0824036692216
gene-HB27c_C0408	320	246	161	309	78	50	host	gene-HB27c_C0408	None	None	6.615113046917879
gene-HB27c_C1190	128	79	56	114	54	41	host	gene-HB27c_C1190	None	None	62.25213543027645
gene-HB27c_C1882	998	636	495	961	123	70	host	gene-HB27c_C1882	None	None	17.91732484727752
gene-HB27c_C1476	114	82	39	101	15	20	host	gene-HB27c_C1476	None	None	10.93717991281249
gene-HB27c_C2042	3130	196	210	318	85	71	host	gene-HB27c_C2042	None	None	94.1801599685158
gene-HB27c_C1415	1462	4940	959	1613	577	184	host	gene-HB27c_C1415	None	None	383.7806863783937
gene-HB27c_C1313	398	457	136	17948	28	18	host	gene-HB27c_C1313	None	None	5382.045173093101
gene-HB27c_C1348	3030	2549	2083	2030	935	733	host	gene-HB27c_C1348	None	None	341.8768846766743
gene-HB27c_P0122	6	5	3	1	1	0	host	gene-HB27c_P0122	None	None	0.23725933648101574
gene-HB27c_C1498	10643	371	370	2341	105	35	host	gene-HB27c_C1498	None	None	728.689743259691
gene-HB27c_C1745	1169	73	69	288	22	65	host	gene-HB27c_C1745	None	None	61.10942909746893
gene-HB27c_C1992	106	35	41	73	15	6	host	gene-HB27c_C1992	None	None	2.234994961246152
gene-HB27c_C1805	41073	414	438	5166	183	62	host	gene-HB27c_C1805	None	None	5225.859702258059
gene-HB27c_C1062	169	120	43	373	17	14	host	gene-HB27c_C1062	None	None	20.15105665665188
gene-HB27c_C0306	569	254	226	298	102	65	host	gene-HB27c_C0306	None	None	5.671419670515845
gene-HB27c_C0699	220	113	92	266	65	46	host	gene-HB27c_C0699	None	None	14.092071478939056
gene-HB27c_C1211	646	357	233	413	117	32	host	gene-HB27c_C1211	None	None	4.571395908623206
gene-HB27c_C0606	112	42	21	55	11	8	host	gene-HB27c_C0606	None	None	0.9958809930833792
gene-HB27c_C1059	366	87	48	86	16	10	host	gene-HB27c_C1059	None	None	14.177419023003033
gene-HB27c_C1401	103	50	40	73	14	3	host	gene-HB27c_C1401	None	None	1.6572778185710788
gene-HB27c_P0019	718	285	317	489	117	78	host	gene-HB27c_P0019	None	None	7.262666183094969
gene-HB27c_C1006	1546	439	359	328	64	38	host	gene-HB27c_C1006	None	None	23.605409600115657
gene-HB27c_C0233	123	43	46	129	21	13	host	gene-HB27c_C0233	None	None	1.90415680064242
gene-HB27c_C0089	595	242	192	387	61	57	host	gene-HB27c_C0089	None	None	4.580250104856887
gene-HB27c_C0770	728	313	254	401	120	73	host	gene-HB27c_C0770	None	None	7.282322859589131
gene-HB27c_C0303	759	273	339	277	63	30	host	gene-HB27c_C0303	None	None	6.81519891274508
gene-HB27c_C0978	893	520	309	600	151	88	host	gene-HB27c_C0978	None	None	4.128419783969017
gene-HB27c_C1829	2806	1332	1572	2353	151	87	host	gene-HB27c_C1829	None	None	84.10780478466785
gene-HB27c_C1392	7045	486	480	667	1550	161	host	gene-HB27c_C1392	None	None	534.7660894836299
gene-HB27c_C0798	151	54	65	156	36	24	host	gene-HB27c_C0798	None	None	9.336512061859908
gene-HB27c_C0821	1401	515	430	600	113	45	host	gene-HB27c_C0821	None	None	4.583150036139799
gene-HB27c_C0980	338	193	142	234	61	39	host	gene-HB27c_C0980	None	None	1.8873965495147378
gene-HB27c_P0175	119	61	47	84	27	11	host	gene-HB27c_P0175	None	None	2.0498463516096286
gene-HB27c_C1123	641	327	427	24933	404	291	host	gene-HB27c_C1123	None	None	6381.967123406314
gene-HB27c_C1356	4033	4817	1402	1888	2126	130	host	gene-HB27c_C1356	None	None	1738.7651647450723
gene-HB27c_C0624	256	101	111	108	33	32	host	gene-HB27c_C0624	None	None	4.4177867074052966
gene-Lalka27a_40	0	0	1	378	278	123	phage	gene-Lalka27a_40	middle	late	706.330526506921
gene-HB27c_P0101	101	50	32	73	12	14	host	gene-HB27c_P0101	None	None	3.764996975761429
gene-Lalka27a_32	49	12	15	2372	1330	1010	phage	gene-Lalka27a_32	middle	late	767.8593363337906
gene-HB27c_C0072	202	115	75	162	37	15	host	gene-HB27c_C0072	None	None	0.3553069499245504
gene-HB27c_C0141	191	119	85	165	66	38	host	gene-HB27c_C0141	None	None	6.915547091520817
gene-HB27c_C0820	2955	1589	909	1063	261	213	host	gene-HB27c_C0820	None	None	18.227821175208824
gene-HB27c_P0079	127	55	40	50	12	21	host	gene-HB27c_P0079	None	None	14.234110752819825
gene-HB27c_C0337	2	2	1	3	2	0	host	gene-HB27c_C0337	None	None	3.012650694025621
gene-HB27c_P0143	43	21	31	21	12	8	host	gene-HB27c_P0143	None	None	2.480301182449591
gene-HB27c_C1435	405	354	156	221	73	44	host	gene-HB27c_C1435	None	None	17.97106190211515
gene-HB27c_C1437	1674	874	322	489	71	35	host	gene-HB27c_C1437	None	None	20.762705809077797
gene-HB27c_C0293	242	94	118	150	35	35	host	gene-HB27c_C0293	None	None	25.746158404130956
gene-HB27c_C0843	59	50	34	61	18	10	host	gene-HB27c_C0843	None	None	2.59284837004514
gene-HB27c_C0220	332	174	186	279	59	41	host	gene-HB27c_C0220	None	None	3.393612407942555
