Geneid	5	10	20	40	50	65	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-HB27c_C0904	0.456972205963937	0.13937713374672012	1.0	0.32174884053939506	0.28836919226542745	0.406457184537313	host	gene-HB27c_C0904	None	None	110.0754525040559
gene-HB27c_C1835	0.37693269603790047	1.0	0.7545231728369934	0.16897160755575633	0.15014330129831935	0.07812464359254735	host	gene-HB27c_C1835	None	None	3015.585961716234
gene-HB27c_C0944	0.6945421202471688	1.0	0.8662065194778291	0.57117000150234	0.8506152046483488	0.9808263194799268	host	gene-HB27c_C0944	None	None	0.9699778972743525
gene-HB27c_C0280	0.5555159177417753	0.6771229979865598	1.0	0.47182619267087916	0.52309508048764	0.526455060244921	host	gene-HB27c_C0280	None	None	12.147427619475812
gene-HB27c_C0886	0.43333413576550817	0.36380077911649017	1.0	0.30737370863109764	0.3635763742006363	0.32939895199227825	host	gene-HB27c_C0886	None	None	53.88576658867266
gene-HB27c_C2006	0.159725360596889	0.08664708356457414	0.07927164680895472	0.11290844509855434	1.0	0.15809714167618233	host	gene-HB27c_C2006	None	None	169.70619322430022
gene-HB27c_C0743	0.8423244632802309	0.734947240842179	1.0	0.5534545195186239	0.7649539330043441	0.7432547354040572	host	gene-HB27c_C0743	None	None	1.0790415043802002
gene-HB27c_C1661	1.0	0.16720666347825458	0.2198875618446294	0.11041071422628664	0.11919843527228746	0.13180389548556887	host	gene-HB27c_C1661	None	None	857.6893720356272
gene-HB27c_C0659	0.4477010595049512	0.5527516061260501	0.6237366628402112	0.5914701914252041	0.5879191396843816	1.0	host	gene-HB27c_C0659	None	None	0.8585362004114568
gene-HB27c_C0551	0.763717436590642	0.6993916784955255	0.8179127252947909	0.8708459421151498	0.8826653988303427	1.0	host	gene-HB27c_C0551	None	None	0.5650352189885692
gene-HB27c_C0965	0.06371579478743408	1.0	0.10753257405065139	0.08107785471396008	0.10241538007976277	0.09711007755675335	host	gene-HB27c_C0965	None	None	1552.7431035419045
gene-HB27c_C1354	0.6570447204689452	0.7818476637218578	0.6884906281888294	1.0	0.5846253987592887	0.40378150867208	host	gene-HB27c_C1354	None	None	116.4666010010999
gene-HB27c_C1143	0.7639849211759189	0.69689385457888	0.5878605834865112	0.364894504637892	1.0	0.6604758269347254	host	gene-HB27c_C1143	None	None	7.375794872131533
gene-HB27c_C1655	0.7627380065341807	0.5697790114394884	1.0	0.3080002907935387	0.5382317351945413	0.40022546930230896	host	gene-HB27c_C1655	None	None	125.30604711847279
gene-HB27c_C1828	0.021135420406818706	0.014601517804041403	0.011031493607029303	1.0	0.00656970018812298	0.021914910957618945	host	gene-HB27c_C1828	None	None	10781.053757285752
gene-HB27c_C0331	0.5647311526634954	0.5462372537047525	0.7157794356926128	0.6326109751784849	0.7572561735553024	1.0	host	gene-HB27c_C0331	None	None	4.774181191390973
gene-HB27c_C0405	0.7012421304622103	0.7809709191518976	1.0	0.6828591984701996	0.6736100363189524	0.6124356724937567	host	gene-HB27c_C0405	None	None	0.9289300959193809
gene-HB27c_C1457	0.14060780168193926	0.11813647014672922	0.1043837985168553	0.051836787756422364	1.0	0.10917806652049825	host	gene-HB27c_C1457	None	None	2060.3417330017032
gene-HB27c_C1186	0.9312395493660369	0.9225061019108176	1.0	0.8058968918882536	0.9274341079753693	0.7237876129471671	host	gene-HB27c_C1186	None	None	1.9969583391364523
gene-HB27c_C1658	0.7087099367813695	0.4444831755892832	0.3151470955723268	0.4165699150397292	0.5691657380995528	1.0	host	gene-HB27c_C1658	None	None	86.0621648438006
