Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_03928					host	lpxC	None	None	1.2258496689119256
FKEOJE_03835					host	srmB	None	None	0.02743984696938229
FKEOJE_01329					host	FKEOJE_01329	None	None	6.363962612234769
FKEOJE_01536					host	rfbC	None	None	1.226055909155771
FKEOJE_02169					host	FKEOJE_02169	None	None	0.19367764745871308
FKEOJE_03536					host	FKEOJE_03536	None	None	0.9126869692302917
FKEOJE_00199					host	FKEOJE_00199_gene_clcA	None	None	0.36956666658925824
gene-N356_gp095					phage	g098	middle	late	726.449312417007
FKEOJE_03203					host	panB	None	None	0.3155168654736147
FKEOJE_03693					host	FKEOJE_03693	None	None	1.6742469259512247
FKEOJE_02797					host	FKEOJE_02797	None	None	0.1087465569890263
FKEOJE_00015					host	FKEOJE_00015	None	None	1.9002883048956725
FKEOJE_02369					host	FKEOJE_02369	None	None	0.3206894960009356
FKEOJE_00874					host	FKEOJE_00874	None	None	2.0266366098388966
FKEOJE_02770					host	cypX	None	None	0.24203813336139984
FKEOJE_01295					host	FKEOJE_01295	None	None	0.9555356771509851
FKEOJE_00943					host	fadH2	None	None	1.5271712339756238
FKEOJE_01429					host	FKEOJE_01429	None	None	3.0139943470193424
FKEOJE_03170					host	FKEOJE_03170	None	None	0.3445916943101151
FKEOJE_02940					host	araC	None	None	0.33231409549923024
FKEOJE_03504					host	lytR	None	None	0.0809169304505101
FKEOJE_03843					host	FKEOJE_03843_gene_araC	None	None	0.1418986740892216
FKEOJE_00633					host	rplD	None	None	3.3933314138364534
FKEOJE_01114					host	sprA	None	None	0.530067787889528
FKEOJE_02805					host	FKEOJE_02805	None	None	0.40961742334315765
FKEOJE_02463					host	FKEOJE_02463	None	None	0.33137704993556905
FKEOJE_01840					host	FKEOJE_01840	None	None	0.04094818307238989
FKEOJE_00385					host	icmF	None	None	0.8779683150117205
FKEOJE_00139					host	FKEOJE_00139	None	None	0.1252445698575385
FKEOJE_03061					host	FKEOJE_03061	None	None	0.34846971077500094
FKEOJE_02617					host	FKEOJE_02617	None	None	0.15655535788648178
FKEOJE_01580					host	pepN	None	None	1.8206439958877825
FKEOJE_00909					host	FKEOJE_00909	None	None	0.02346534734038327
FKEOJE_01735					host	FKEOJE_01735	None	None	0.11761045699733347
FKEOJE_02077					host	FKEOJE_02077_gene_rpoE	None	None	4.7117441320717255
FKEOJE_00849					host	FKEOJE_00849	None	None	0.29862831666399164
FKEOJE_03479					host	FKEOJE_03479	None	None	0.5376211161966855
FKEOJE_00762					host	porV	None	None	2.5717674174828558
FKEOJE_02580					host	FKEOJE_02580	None	None	0.21348949315960766
FKEOJE_03671					host	FKEOJE_03671	None	None	0.2561920933289064
FKEOJE_03563					host	FKEOJE_03563	None	None	1.0941270027179704
gene-N356_gp085					phage	g088	middle	late	490.7797914955629
FKEOJE_02076					host	ispA	None	None	0.35108891811085907
FKEOJE_02930					host	FKEOJE_02930	None	None	2.6301048128977675
FKEOJE_01193					host	recO	None	None	0.17536757368056288
