Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_02338					host	xylE	None	None	1.9025986069435248
FKEOJE_03278					host	FKEOJE_03278	None	None	1.8742428165920755
FKEOJE_00129					host	FKEOJE_00129	None	None	2.1565303428119726
FKEOJE_03612					host	FKEOJE_03612	None	None	40.41120582989954
FKEOJE_02767					host	frmA	None	None	7.098878195276373
gene-N356_gp098					phage	g101	early	middle	3724.0349922858727
FKEOJE_02951					host	FKEOJE_02951	None	None	1.4573645076067112
FKEOJE_02672					host	mutT	None	None	1.230418575248666
FKEOJE_02154					host	gpmI	None	None	86.38970592734164
FKEOJE_02122					host	FKEOJE_02122	None	None	0.2031142972311804
FKEOJE_03469					host	trpE	None	None	4.131329493116618
FKEOJE_01646					host	betA	None	None	11.023078727852932
FKEOJE_02258					host	trnG	None	None	3.16363026449092
FKEOJE_01727					host	speA	None	None	21.272499754968088
FKEOJE_00398					host	glnA3	None	None	12.624357955374961
FKEOJE_02822					host	FKEOJE_02822	None	None	1.3651063722381112
FKEOJE_01042					host	tonB	None	None	19.059071238378436
FKEOJE_02765					host	FKEOJE_02765	None	None	0.6946174538688241
FKEOJE_03385					host	FKEOJE_03385	None	None	3.241330833587449
FKEOJE_03915					host	hisH	None	None	5.629489927093407
FKEOJE_02429					host	FKEOJE_02429	None	None	2.4780928481725546
gene-N356_gp047					phage	g050	early	early	2213.6474040340445
FKEOJE_01259					host	rnhA	None	None	7.987020730833752
FKEOJE_03395					host	FKEOJE_03395	None	None	0.847290042055981
FKEOJE_01741					host	FKEOJE_01741	None	None	8.922739483939548
FKEOJE_01930					host	trnQ	None	None	0.25634559414981484
FKEOJE_00853					host	aF2118	None	None	0.4476087121658257
FKEOJE_00925					host	FKEOJE_00925	None	None	0.22622955728326846
FKEOJE_03441					host	FKEOJE_03441	None	None	3.4265047484911846
FKEOJE_02018					host	hlpA	None	None	175.85614691694747
FKEOJE_03609					host	FKEOJE_03609	None	None	5.916758727016456
FKEOJE_01686					host	trnN	None	None	12.448688310409546
FKEOJE_02654					host	FKEOJE_02654	None	None	12.805418165616308
FKEOJE_01205					host	sUL1	None	None	9.585587929480361
FKEOJE_00573					host	FKEOJE_00573	None	None	2.6311864077695946
FKEOJE_02717					host	dnaX	None	None	23.128964494854213
FKEOJE_03254					host	bioF	None	None	139.80135964333147
FKEOJE_02873					host	cTD-A	None	None	7.4463233389939285
FKEOJE_00656					host	murC	None	None	19.093892360963338
FKEOJE_01332					host	ompA	None	None	10.69611443244085
FKEOJE_01653					host	FKEOJE_01653	None	None	4.182894641932343
FKEOJE_02383					host	uxaA	None	None	4.949155431495566
FKEOJE_02579					host	FKEOJE_02579	None	None	2.789453084974545
FKEOJE_00529					host	FKEOJE_00529	None	None	0.9120198694334695
FKEOJE_00766					host	glpK	None	None	0.6538003472505665
FKEOJE_03619					host	FKEOJE_03619	None	None	0.863690323956441
FKEOJE_01513					host	fpr	None	None	45.479429735564025
gene-N356_gp070					phage	g073	middle	late	2038.9174526145555
FKEOJE_02280					host	FKEOJE_02280	None	None	17.35275041011014
FKEOJE_00431					host	aslA	None	None	0.8057093850543198
FKEOJE_00268					host	FKEOJE_00268	None	None	3.150943058571705
FKEOJE_02007					host	clpP	None	None	192.40064564857067
FKEOJE_03757					host	FKEOJE_03757	None	None	0.3500865668863135
FKEOJE_01235					host	FKEOJE_01235	None	None	17.473373456123785
FKEOJE_01993					host	FKEOJE_01993	None	None	0.9896427913005218
FKEOJE_00897					host	FKEOJE_00897	None	None	22.88660748305724
FKEOJE_02003					host	FKEOJE_02003	None	None	11.737105229313054
FKEOJE_03514					host	uup	None	None	56.95457628766498
FKEOJE_03423					host	dnaE	None	None	0.05712469788984991
FKEOJE_00100					host	FKEOJE_00100	None	None	1.8480173140796003
FKEOJE_03851					host	FKEOJE_03851	None	None	1.8826730334053008
FKEOJE_01747					host	FKEOJE_01747	None	None	3.2246235641054217
FKEOJE_00581					host	FKEOJE_00581	None	None	4.206615697807807
FKEOJE_01232					host	ycf37	None	None	10.081677640831803
FKEOJE_03752					host	FKEOJE_03752	None	None	3.932985940218157
FKEOJE_01933					host	infB	None	None	91.51594284025315
FKEOJE_01973					host	FKEOJE_01973	None	None	7.944859744425708
FKEOJE_01510					host	FKEOJE_01510	None	None	0.3361031278806327
FKEOJE_02215					host	FKEOJE_02215	None	None	21.981351259328488
FKEOJE_02853					host	FKEOJE_02853	None	None	6.243614277006482
FKEOJE_03547					host	FKEOJE_03547	None	None	32.56553664307683
FKEOJE_03306					host	FKEOJE_03306	None	None	0.6972590663192726
FKEOJE_02502					host	mazG	None	None	12.911957764101574
FKEOJE_00406					host	FKEOJE_00406	None	None	81.46287356507418
FKEOJE_02751					host	bepA	None	None	214.84584193006023
FKEOJE_01956					host	FKEOJE_01956_gene_tonB	None	None	254.4781861953803
FKEOJE_00856					host	yhbQ	None	None	0.13484074141776697
FKEOJE_04029					host	ushA	None	None	13.932468081238925
FKEOJE_00289					host	FKEOJE_00289_gene_cls	None	None	1.6972393653032356
FKEOJE_03370					host	FKEOJE_03370	None	None	8.12565488161097
FKEOJE_00696					host	FKEOJE_00696	None	None	6.492542869740632
FKEOJE_03984					host	crp	None	None	12.884855796519913
FKEOJE_00204					host	FKEOJE_00204	None	None	2.0863322070921817
FKEOJE_03624					host	FKEOJE_03624	None	None	0.8568441062680426
FKEOJE_03936					host	FKEOJE_03936	None	None	0.18234121667553657
