Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-FLV31_RS13580	41	19	32	36	host	gene-FLV31_RS13580	None	None	0.5913998828269401
gene-FLV31_RS02575	14	6	7	12	host	gene-FLV31_RS02575	None	None	0.0528002835328429
gene-N356_gp037	681593	299686	144277	108756	phage	g040	early	early	2307.4704798060866
gene-FLV31_RS02415	15	61	211	536	host	gene-FLV31_RS02415	None	None	4.849751102977076
gene-FLV31_RS14170	22	15	38	45	host	gene-FLV31_RS14170	None	None	0.2717825927934133
gene-FLV31_RS15730	1	5	23	45	host	gene-FLV31_RS15730	None	None	1.0353240015048668
gene-FLV31_RS01885	7	0	4	9	host	rsmA	None	None	0.15274106446528912
gene-FLV31_RS04325	28	17	21	24	host	gene-FLV31_RS04325	None	None	0.12889314849719766
gene-N356_gp071	174	445	1619	3475	phage	g074	middle	late	112.73243037885715
gene-FLV31_RS16950	0	0	9	16	host	gene-FLV31_RS16950	None	None	0.3770572413587121
gene-FLV31_RS08980	10	2	9	15	host	gene-FLV31_RS08980	None	None	0.31007664262438683
gene-FLV31_RS04805	92	33	78	184	host	gdhA	None	None	1.825360340298052
gene-FLV31_RS19455	37	8	17	27	host	gene-FLV31_RS19455	None	None	2.787632471014082
gene-N356_gp051	914881	811028	824955	599780	phage	g054	early	early	78.18553377325249
gene-FLV31_RS11285	6	4	9	6	host	gene-FLV31_RS11285	None	None	0.04274419153488328
gene-FLV31_RS09510	17	25	64	114	host	gene-FLV31_RS09510	None	None	4.471630581391381
gene-FLV31_RS04945	6	4	16	15	host	gene-FLV31_RS04945	None	None	0.2507624413093549
gene-FLV31_RS11725	116	77	112	142	host	gene-FLV31_RS11725	None	None	1.8376175164609085
gene-FLV31_RS02975	19	3	6	13	host	gene-FLV31_RS02975	None	None	0.3287696544374569
gene-FLV31_RS04705	2	5	3	10	host	gene-FLV31_RS04705	None	None	0.28832373808636175
gene-FLV31_RS08115	12	11	24	53	host	gene-FLV31_RS08115	None	None	1.763418028157158
gene-FLV31_RS03315	60	20	41	97	host	atpG	None	None	1.317870293834644
gene-FLV31_RS16265	7	1	28	58	host	gene-FLV31_RS16265	None	None	3.06026625215971
gene-FLV31_RS10100	7	3	9	18	host	gene-FLV31_RS10100	None	None	0.3097375192972441
gene-FLV31_RS08385	12	17	68	129	host	gene-FLV31_RS08385	None	None	2.440358803593107
gene-FLV31_RS09300	3	3	5	12	host	gene-FLV31_RS09300	None	None	0.41521527537494746
gene-FLV31_RS18585	7	9	61	99	host	murB	None	None	2.0653274723817114
gene-FLV31_RS01815	18	19	55	94	host	gene-FLV31_RS01815	None	None	1.6399806258237446
gene-FLV31_RS06120	1	4	9	9	host	gene-FLV31_RS06120	None	None	0.21116183270842104
