Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-b0428	618.624674848026	456.0940649544471	607.9377221398142	222.5465873178431	455.0055705709158	82.71978487584617	186.07430425474604	29.560145710369177	75.10864024447328	18.13313250823685	227.4293903977067	15.930248042108078	host	cyoE	None	None	190.16237825157893
gene-b3479	3.9760763760615307	3.960377396009418	4.281637352337073	3.3970078399942585	1.5537844779973466	2.7890594102872197	0.3537738111659054	2.4652775115314425	0.3426728179954573	1.488199410191835	1.426687695598667	0.7639387900485892	host	nikD	None	None	0.8532681893461848
gene-b3786	65.86140847428973	68.79812543657343	83.13645025617464	36.498060951073	30.333119003143114	5.153054508334237	20.05250018780963	71.88002894134156	8.575909914554746	2.128866778606718	23.696134714253724	1.0631417443143953	host	wecB	None	None	23.893594977669746
gene-b3984	2833.135312319483	4051.1310531643703	5380.786497908901	3312.837534625512	2587.1127144582542	458.43924452510134	1152.9518614306317	105.4018358676965	445.8319180341323	53.317691299918586	1004.0339953656747	26.517027216426122	host	rplA	None	None	1663.3983262960478
gene-b4567	41.77932125290617	35.57816539758041	27.088130996178087	14.309477469455421	14.008475946327016	6.908081480496465	6.166411873106983	4.964108857690689	3.3182874147661368	1.8601490607865083	2.5584062051874827	2.9760601052744033	host	yjjZ	None	None	13.078769412036674
gene-b3077	0.43144658548752784	1.7034394341871835	0.29115133995892095	1.9752971514040691	0.09108391767570653	1.6865386098448218	0.3608492873892235	45.65400281934795	0.08322054151318248	1.1088668796791077	0.8084563608392447	0.7911595975100906	host	ebgC	None	None	33.55267100967492
gene-b2242	1.7976941061980325	1.0912055332378214	0.311947864241701	1.3255520010559607	0.1626498529923331	1.2993772308552873	0.4725407334858879	0.9431094107593975	0.08916486590698124	0.7574437423605554	0.4812240243090742	0.3891822817940473	host	glpB	None	None	0.3438481911373772
gene-b2325	61.93346146514512	197.07738871202972	107.85122216757878	95.47743062827352	56.56017468572099	11.445468959080806	24.250624152501576	4.513484613841316	6.845560672858559	2.656696407624545	19.559428084820436	1.7575974016505362	host	yfcL	None	None	65.77045195682126
gene-b4679	17.72012761823775	21.87239409543067	19.236784961571562	20.826893304726703	9.271041620562986	13.353658130509876	0.6443737274807562	4.01173406069296	0.44582432953490614	1.9032215861343906	7.218360364636113	3.758541214586347	host	yohP	None	None	6.168042854105153
gene-b2479	87.30581428844476	112.09744169875518	72.78783498973024	37.65560464868563	13.519523906315603	5.4729619019463005	7.462589974803312	2.2595713474941888	2.9410400796543548	2.037591506145465	7.407322677846483	1.1371502661041013	host	gcvR	None	None	48.04630501647263
gene-b2018	633.2113122302247	307.04853666651326	244.05332908321313	66.71901019073691	119.7485623560024	82.64226373434948	24.41039297044747	32.110432791263776	25.700461349659296	10.734034043724087	2.377812825997778	16.46419806139201	host	hisL	None	None	242.09890291169668
gene-T4p225	0.6471698782312917	0.04055808176636151	161.44341800722168	1559.283215354698	1110.9050019317547	3190.883317601596	253.85747367831874	1776.22974220847	400.83173819824344	970.6729990868663	148.3517422140014	665.8951491609222	phage	pseT.2	early	early	969.281121873095
gene-b0994	2.3270442657490564	2.7314626495712853	1.1459309298674731	2.008273180430684	0.35849355353412193	1.6931255640941745	0.3682135585604321	1.8327864881647753	0.10918146845752803	0.7297448258523948	0.8249554702441272	0.5679428322518666	host	torT	None	None	0.5619625249759627
gene-b3338	5.885546405592668	4.620369448439624	5.852206777570738	5.541889182173262	2.7233888525531404	3.0917866476648466	2.913315516227027	2.2318239188897886	1.0425735991350813	1.174276286727448	1.8455852335417056	0.7405588954295612	host	chiA	None	None	1.0514948093109333
gene-b3255	716.5585806743495	715.4497289932369	640.4402245529512	262.6851108541916	242.53268652438925	15.839801990070043	116.8737978582294	5.736300038063148	65.75482913828209	4.371421902142298	178.94177413480097	2.1820830144041077	host	accB	None	None	296.5096877498135
gene-b3690	1.2761096190476175	2.9361766236492697	1.1892096984237617	2.5357945847844467	0.5772924359727879	3.4107251716500384	0.25411921647128416	2.6368205093756543	0.17581804545038554	1.2509437655343414	0.11386709307594994	0.4478261872698626	host	cbrA	None	None	0.9136662977372402
gene-b1592	1.904955091054717	4.210683906531565	2.466795362420452	2.3286304074211506	0.6847597629557889	1.5303171517257244	0.4736685156660451	1.5003478888795174	0.6256436891802502	0.8517491267085853	0.4823725303336782	0.5076788519169088	host	clcB	None	None	0.7992794865791437
gene-b4163	6693.950543126558	4820.701579211493	3227.7573879261695	2002.5212225194227	1644.364332196752	1139.606867265428	1153.055913716749	530.4490357868616	489.3039338837578	360.6012994705059	1105.776825121572	378.91398647879623	host	glyV	None	None	1852.5014123106057
gene-b4310	5.670774904104363	3.0226212698507897	2.8799522787264538	3.534074702553497	0.9256495698750663	52.755534825002286	0.9290157805413611	46.959776193545835	0.575101303139879	0.9058940883004786	0.5477346618152064	0.6371510794489915	host	nanM	None	None	32.40333644817601
gene-b1326	19.796828922575866	24.51844531472636	17.073689688949067	11.377724018270666	5.566239413515398	2.6255997458955416	2.747206508930302	1.7436025590478392	0.8733019788420384	0.8439775483593831	3.49332995424365	0.4330829383062457	host	mpaA	None	None	8.616104455071046
gene-b0763	23.66267125832759	22.244064224574238	15.74248524196491	11.125859010833908	8.314055276212747	3.2129830910090402	4.685446173464723	1.5200178285176915	1.9837454663026057	1.0577924061061705	4.857005268607865	0.5294069268112717	host	gene-b0763_gene_modA	None	None	7.512770380463432
gene-b2607	2892.630261724681	1649.2722148281248	2944.4385218228454	953.4843685265135	2212.111701410367	158.47968754581777	985.4991378053734	29.4600723004122	391.21781517202913	15.763757199928454	939.9884211085982	7.128483254393322	host	trmD	None	None	995.406899854506
gene-b2966	3.3821024709827388	6.100897892821328	2.775807266557509	3.1107251642131986	0.6368155261225245	2.3124510040644943	1.1467668031437186	2.21283576645419	0.2644720598935884	0.9784924538883025	0.17128312729645015	0.6356854776923898	host	yqgA	None	None	1.3716641224456994
gene-b0353	3.0436207144540948	2.2989605753704914	2.0539141556508036	2.2282353405902935	1.2512765918321072	2.3590431237087808	0.8485317401479264	1.848728584856422	0.15449357954179915	1.3150673005903095	0.700395362113207	0.6373763803964628	host	mhpT	None	None	0.4475312898062729
gene-b4439	10.438223842440188	4.840803307597986	8.922379772934676	4.444114199275643	2.203643169573545	1.1804743769455541	0.5820149796600379	0.8264126757737619	0.40268003957991527	0.4688287778160962	1.3039618723213624	0.21669009061444966	host	micF	None	None	3.7444815985250384
gene-b3253	28.87373302878071	7.025907702911239	19.036818381929447	4.32610400136021	9.795024377741363	3.921385853369238	8.271775972460661	2.9408555219546773	3.111167936569745	1.7142303517070596	7.338296198386989	0.7234115332820859	host	yhdH	None	None	7.562911220361939
gene-b4844	89.14765072636042	53.08038951172562	112.78475031658701	43.04292017259392	33.50749621495054	4.06917216479069	9.607612276738074	2.2022308554225036	3.0895626036769	1.0536926781416762	9.398305194756219	0.890054547198852	host	ameF	None	None	43.555079974028594
gene-b3129	27.543241841391282	18.504624805902438	9.748370757553158	8.57677078649344	5.001482979514242	4.872664615707327	7.8935781616392635	2.199415603450088	1.8947534005233513	1.1390492826107337	4.691934237013474	0.9396353036465868	host	prlF	None	None	7.44574966474105
gene-b4026	4.5275258970913415	7.3605407650063475	3.7741840365045305	7.851794527284397	3.8795001972986114	63.8983239905102	7.3506336320027	498.43514828669413	4.469251303485726	274.10662942661	7.48570704480782	1.8521206510543702	host	yjbE	None	None	296.8239775259919
gene-b0907	441.489901320502	346.62076326111105	327.12417080508516	173.83800297809617	108.81140743820974	13.276483832891433	45.97597669904018	5.195419549095189	18.741816167224982	3.9548369414857043	44.65440780944037	2.362499032015942	host	serC	None	None	178.33386365368332
gene-T4p220	0.7034455198166214	0.13225461445552664	7.437017922863742	103.36668179789292	369.03837297412616	1291.4160952926823	634.0357315920432	1397.7450637961738	892.6759933943927	756.6822865568803	219.24985003194732	529.3840977884121	phage	cd.3	early	middle	429.3661489831992
gene-b2751	428.31950414313286	174.44235462241997	336.4449465218581	111.29482618636652	148.59499216611326	18.55473248622286	49.38935099455443	5.286877601140258	16.23325058718276	3.4841507468093034	62.7572742290128	2.337916124717665	host	cysN	None	None	158.49158144518083
gene-b3296	4913.593009456872	5424.888352203547	5837.303060533893	4020.1481750875696	3997.7259490578763	202.6505808429438	1458.301794036014	52.82745524857925	760.2618600410808	34.89490328411881	1528.0606337118572	17.080134050703215	host	rpsD	None	None	2066.7409049951716
gene-T4p045	0.7704403312277281	0.14485029202271965	673.2874736550046	4431.320339530077	2072.6470766813004	3167.165705453087	387.2686102159345	2618.5362408435362	735.7587518424401	858.2760375047461	264.1919893456817	550.6929287385769	phage	imm	early	early	1419.8027288003134
gene-b4536	34.24607272307252	39.493432119994516	23.83801595913665	14.130609001087228	4.611123332332643	3.520251579511008	0.6765924138547941	1.25630619269069	2.340577730058257	1.2716980598261611	0.5052852255245279	0.5877718707916947	host	yobH	None	None	17.479640297860232
gene-b0623	5673.214423028499	5824.314361999939	7411.257358654332	2553.3366785899702	4030.6585369736044	558.9898117508585	638.9609881699179	136.90570341859555	496.64830310188546	74.9984651699746	569.9617343916675	50.12454538941962	host	cspE	None	None	2844.3124900566795
gene-b3119	0.29551135992296423	0.8333852417745514	0.9970936299963046	0.9565394983241062	0.5614762048502457	1.547483087347924	0.7414711384710071	0.6208980377520467	0.17100111269832016	0.7742453941102958	0.5537372334515374	0.3987493448293297	host	tdcR	None	None	0.17489586559263479
gene-b1568	2.446346618743714	1.2125612074479215	0.45023403086431074	1.1089888137438302	0.4225542572584323	1.7551024241723008	0.5580143619420982	1.6862488618286198	0.12869155904100382	0.9822311965929439	1.2501902487204815	0.4847603058075832	host	ydfX	None	None	0.4075804478738396
gene-b1035	84.07378057743448	103.85061260932673	67.7517037039543	58.667243506927875	39.21531915064878	8.62620206871166	16.286981349729814	3.078516075782592	5.870421982416386	1.9290966707616066	12.0175945530158	1.6097535920781547	host	ycdY	None	None	35.796385733040154
gene-b2987	0.9923271466213139	1.7602207486600894	1.4266415657987126	2.6156960367955793	0.9017307849894945	2.12885722638903	0.5412739310838353	1.903673383747775	0.2746277869935022	1.2821946152405992	0.5659194525874713	0.6493479715413008	host	pitB	None	None	0.3873886124613513
gene-b3181	144.49390363025697	121.13857252103823	172.76810644732194	100.45030520570025	89.10756851859215	10.597154312481704	35.74450488289477	3.5571328381031257	15.466459130280139	1.8179810538794674	38.38896556186351	1.5350017110822334	host	greA	None	None	56.493862045826624
gene-b1118	48.81064382804682	41.60379616371107	66.89465124116413	26.271103469406736	19.32515409962882	3.0019543794237227	10.651575350645754	1.9136929672736995	4.301399073392203	1.0233898328071305	12.370356364648684	0.5233631345202009	host	lolE	None	None	22.317296524932235
gene-b1461	19.083214358102193	22.410940052951037	10.638222036960572	9.702280226764229	2.277097941892663	2.794578973739001	1.6191955203362591	1.1369286811680455	0.8001975145498316	0.6832077488687556	0.5182412569482338	0.7176701719068311	host	pptA	None	None	9.062113216869475
gene-b1819	123.12938645691595	101.49517151884902	111.18085499487668	59.14860481961834	57.87356670627198	9.047833692862701	22.17190163711954	3.9621697654039436	10.153492124759765	2.291501534137907	32.3097876603008	1.6793482022619848	host	manZ	None	None	42.31119674875122
gene-b3385	115.53559749715419	80.2344661030195	98.22042239325653	30.098653127748864	34.93950280801312	4.672601189927298	18.612977076795914	2.9832768925089317	7.647737510598785	1.9850585186319647	20.61084398187007	1.0354874290627258	host	gph	None	None	43.123245810248925
gene-b2840	36.32742895122258	9.709358968310786	19.221030018933092	7.769491235773304	12.361388827417313	2.885974342583437	4.920672100762138	2.34604331034676	1.9994545688232155	1.0695790731994923	6.474650508885726	0.8239226389164139	host	ygeA	None	None	10.836019733518558
gene-T4p159	0.06958815894960126	0.01308325218269726	0.9861577643769903	59.69115030670915	0.6610929508720635	91.38411426745908	2.0370524288101324	117.34424293929132	291.6611526677326	1026.9694378061588	1138.2283183493173	1648.8887985246138	phage	13	late	late	818.337436130281
gene-b1671	2.418422564391972	1.7278106582082255	1.6320142374378979	1.5825621975060447	0.6739393011879632	1.676692500691823	0.08090791197067791	1.5111464623238056	0.2798897136093581	0.76035758435047	0.5438047270219134	0.35143310660191013	host	ydhX	None	None	0.455284177714853
gene-b1020	36.642576204081585	126.23274519338825	19.80649256340265	25.416423291099452	5.657465872533321	4.351923970659905	3.303549814126694	2.003983587125497	1.1603990999725444	1.5784635877833324	2.163474768443049	0.9776487186877282	host	phoH	None	None	61.098854310842356
gene-b1610	9.255225140296966	10.191853450321165	8.875419879392913	4.133634988093372	2.4240074865308996	1.8323015329111425	1.2222314572860795	1.3286173018208942	1.0872361068657712	1.140816692685834	1.4343580595534986	0.7295233050686472	host	tus	None	None	3.301862245744867
gene-b4750	28.044028056689307	46.10101960776424	70.3615738234059	23.96777753773727	28.691434067847556	6.099117614218695	3.0070773949101954	1.9049871680015693	2.912718952961387	1.5610261898395206	14.821699948719484	1.4181162596878982	host	ynfS	None	None	22.616713685111705
gene-b3089	121.27287758342197	27.178801299337675	115.9343588631607	24.51575537538025	47.11123597371182	5.16428167188219	21.085771612502818	3.4902340718267224	6.64761674978795	2.2919262795566535	15.487296551016856	1.5916713884892708	host	sstT	None	None	50.263769608942916
gene-b0937	2.5841852776596714	2.978484129717173	0.37910330723817837	1.936373103237468	0.6404337961573116	2.113145369056749	1.4095675288641543	1.8167172884497724	0.32508024028586907	0.9167664584725631	1.0526775531761	0.5947691549677864	host	ssuE	None	None	0.5159553317940168
gene-b3749	8.20779858845795	4.920293186397243	9.830707594230498	4.1391164584259394	3.510903998057612	3.8826012874161977	3.917586885002526	3.2229587819672103	2.6607364368258546	1.5086988934635288	8.454971901207239	0.6556817682138427	host	rbsA	None	None	1.6113522784311547
gene-b0186	10.00061763279914	7.322040251658261	17.350825651613565	4.4061718559527145	6.869564379323244	2.645105081504418	3.9673205966462244	2.111438979312084	3.1644785743458046	1.2235803661303688	3.679948421187038	0.49235792297877057	host	ldcC	None	None	3.804397489567148
gene-b0307	5.121162201690193	3.0759385541295177	3.027729270581216	2.5731303549909827	1.0046020331879397	2.256250122176262	0.7201824013020216	2.181820278622487	0.3933744084131525	0.9193815505212475	0.5944532064994446	0.93610726120486	host	ykgF	None	None	0.9537180751111711
gene-b4204	2.3607454677619444	5.03532411363507	12.579935254828849	8.282432113025834	7.063300031078374	2.8519253815460677	1.0212715680827078	1.7773269999442096	1.2718611061448644	1.3832906119462762	0.7626946800370233	0.8027073168044707	host	yjfZ	None	None	3.4201142916910836
gene-b4397	50.107878757570475	18.815869578951258	34.91973349507312	10.212523569602993	13.230227282642183	2.2254898063990067	6.737375935431705	35.085523157497256	2.607225825887679	0.8483097365125285	7.4193779950437015	0.29760601052744035	host	creA	None	None	16.064098665836948
gene-b2226	0.745225920387548	1.8656717612526292	0.8205174126115045	1.8357567620170991	0.22356961611309786	1.6460385403116702	0.16402240335873794	1.4009717542732543	0.1588755792524393	0.7898107430724094	0.6614642952321093	0.3134783310889038	host	yfaQ	None	None	0.4333930763750286
gene-b3926	11.107819646249473	12.425448111722282	10.621525026334393	9.616226081185426	6.111495470288459	4.49486358188509	4.914150335221035	3.4594577418497	1.6627563463369461	2.128526147659427	4.580716955053374	1.0817272714371433	host	glpK	None	None	2.378284540078925
gene-b4412	12.266618606998339	13.280783637220335	19.695531820750535	8.84406180564954	12.591012149288844	4.461247155157409	13.089631013138499	4.289119181504547	2.202896687113654	1.551527044668083	7.133438477993335	1.4488494294024967	host	hokC	None	None	3.705899540856073
gene-b2765	16.09083577023157	81.21589652067308	26.60932328313089	24.858795987571828	14.446506614958372	4.760180889215589	7.246563558226209	2.0514418061294455	2.558008448151101	1.469253027746072	6.295356908174447	1.1195654681746565	host	queD	None	None	29.411720913928
gene-b2451	0.32266304470221097	1.7245851007491322	0.4665886858316041	1.7864131922097064	0.3211291969335807	1.8868507669405663	0.2698659200560432	1.7811882671632708	0.18671275339496068	0.7970757070135482	0.43186771412352815	0.3875418928296888	host	eutA	None	None	0.526374003691158
gene-b3141	1.1128582562178295	2.2049433341236218	1.6752755672239499	2.3440552335057383	0.1626498529923331	2.695986771502467	0.35798540415597563	2.6510289406918393	0.24768018307494785	1.5828139117009916	1.4436720729272225	1.128450908398265	host	agaI	None	None	0.5078245057616921
gene-b4140	15.602628091530095	9.412535957098992	17.121163701986863	7.869378748833659	7.991324852679913	3.8726144654678185	2.609916229544698	2.8878465201325025	110.46349236702618	1.8179810538794674	2.7965471601357517	1.450506204050184	host	fxsA	None	None	55.34857987332242
gene-b0698	0.3479407947480063	0.9376330730933037	0.13044414872711513	1.6538598504153648	0.17139446874460906	1.7307921420433605	0.0970024966100063	1.409139562537312	0.15659779316996703	0.71481918592948	0.07244232624007568	0.38121404830319844	host	kdpA	None	None	0.5618643233399292
gene-b1372	0.904459835767788	1.1613866411241787	0.5064630802140017	1.0589344490813701	0.3778235657377657	1.0744363419222478	0.24142459013551973	0.9756693945438533	0.055678328398650195	0.39326969438572923	0.10817881723986325	0.21772102770925525	host	stfR	None	None	0.26812907693144805
gene-b1798	12.65981764928192	8.739981000356776	11.27698851953567	7.3096804068734045	5.837067963724855	2.457574641859095	2.287072948241557	1.3415402591560346	1.2307263181526988	0.9931735350605981	1.328449419219416	0.5992040533892528	host	leuE	None	None	3.6945458823719717
gene-b3367	5.693811815913471	6.106328295678963	2.9764542189109022	4.440945813127562	2.1839824126702867	2.7740289262019413	1.4085195232664858	2.2930174987225658	0.32483854493993164	1.5668292611772137	1.0518948932852628	0.8573624031374694	host	nirC	None	None	1.2239468458788083
gene-b1729	280.57975683375327	656.2979425137329	176.8556145849609	248.31265043042322	43.13726489059593	15.48211171000604	25.624965559213177	6.706245700671398	9.981084343121994	4.9733347769337275	53.92613010339358	3.1801450152030117	host	tcyP	None	None	271.7386945371854
gene-b2715	1.819887860595539	3.212934460915469	2.486168849443461	3.1181953538127454	0.7028080067569948	1.9544676412713695	0.8538614825053641	1.6665596552759576	0.2825388755077183	0.9669191597345689	0.24952356816026072	0.33633036698251	host	ascF	None	None	0.7132419145996677
gene-b2925	863.5523254806616	772.5300624447708	648.0139198391262	388.9416707911945	336.441220914641	36.3339463090521	133.5643542905945	8.479382538029974	54.68283081928699	6.742018285427584	130.81273060801666	3.25295966586303	host	fbaA	None	None	328.7824943937214
gene-b4270	107.35406215366133	286.1491957092588	221.4462838628734	248.38122030075667	171.18418645522493	125.28305122853932	73.23117891134241	37.90653979329695	30.399974282168426	41.891230206038244	55.64082012834801	55.398733636971826	host	leuX	None	None	60.8833141587557
gene-b3346	49.67901554887509	48.48457824435166	69.28435413545276	14.541824709242366	17.971121516513882	3.452828986725287	9.208394678189729	2.4449470449240343	2.8488359646628854	1.1592110352363874	4.528697456983321	0.7339889791352521	host	yheO	None	None	27.158839869251622
gene-b2985	0.6344802727757761	2.0960689316228844	1.1621587099200625	2.7039674916854395	0.631464135146705	95.95246815880265	0.8338954120339198	2.1776802021924633	0.36714944785227566	1.200963353817423	0.849218866427778	0.47981377207485276	host	yghS	None	None	75.50685740089304
gene-b1968	3.3810935507300743	5.434603892313782	2.988639582359785	4.745145854492839	0.633364990460211	1.211745221367953	0.27880187767379294	1.0484172356437045	0.4684600018953981	0.3743040647023285	0.446167969558082	0.4003744058372944	host	hprS	None	None	1.7737232691816764
gene-b0292	0.6771583180297521	2.782684533745879	2.154258793418025	2.191890958043132	1.164076974779209	2.161863096636691	0.24272373591203372	1.9353279254322422	0.5038014844968447	1.064500618090658	0.906341211703189	0.5723339164659679	host	ecpB	None	None	0.47199343422530804
gene-b1322	9.567388971969189	4.68594786509657	8.430229476211693	3.8864072745697023	2.3542877026347875	1.3079168944271484	1.9877291254491125	1.4529563145774682	0.8110476503403378	0.8074273395721657	2.6263412852122356	0.5376444338691854	host	ycjF	None	None	2.5547456473540326
gene-b1162	33.331016952622534	65.47470658922049	50.53384937401763	27.944875514342566	12.710686052695932	13.765399804293299	8.503620502000144	6.889290789875658	5.5764584169694	3.5672404592573552	11.099708232833892	2.725499541376008	host	bluR	None	None	18.554611018567275
gene-b1530	18.299286212057215	19.216139429993348	12.148038667251528	9.592317157378423	2.5440680454249063	2.820041787443847	0.8710155212843325	1.345496287506459	0.7748119382261817	1.0580082380600793	1.3938902773090425	0.8493255275807741	host	marR	None	None	7.7002201547499505
gene-b0521	3.981470168089602	5.512088293750473	5.813256619985167	3.3501438243045545	1.054495020071099	2.407967940483774	1.0292681016135568	2.215357676280464	0.12566860295614804	1.175917669041342	0.9495292828648847	1.029399121744483	host	ybcF	None	None	1.365496195269212
gene-b4402	242.8034507690449	363.90091661435423	194.2041384619611	132.78847431277794	60.17352433682314	13.778025174766007	18.81022881071484	5.744312003291599	15.670250901950318	4.019957392763549	14.621019291773573	3.4777991139042523	host	yjjY	None	None	145.7988245720807
gene-b2769	2.78110168345619	2.4730537662415553	2.0796524282780067	2.663159456441492	1.2853305455979491	2.1676306503495018	0.3143286475515884	2.5749255845269317	0.3044653957799359	1.1534676279602367	0.4225381676860164	1.0844571433886918	host	ygcQ	None	None	0.5217204383350353
gene-b0203	1576.1992692185802	1072.1742378525907	1392.354664579866	550.5983540657361	26575.710461679024	189.6099824896295	306.95929512780657	169.19293926329726	675.5646458757623	180.33252186707816	550.4949562293541	183.93282152143107	host	alaV	None	None	18551.127621193555
gene-b4534	0.5830359263344971	2.0827123069212665	1.1803432701037337	1.7852143303273131	0.3692591257123238	2.1931022208588966	0.4876341721475993	2.2902455235060803	0.3373805737020911	0.6546708158693236	1.092508595728709	1.0287898896740086	host	ynfP	None	None	0.4223857733042348
gene-b1309	0.2696541159297049	0.7314939747147343	0.23396089818127577	1.0413446652363354	0.07319243384654989	1.0540866311530137	0.09665605912211342	0.8199421369661927	0.289785814197689	0.5853848211898202	0.07218360364636113	0.2678960227417928	host	ycjM	None	None	0.27009115177614584
gene-T4p158	0.22102796387680726	0.00831108232917244	0.8651013175008923	120.46151776864887	0.5319450110159091	187.6652409605206	1.4419182590348067	207.12697180745158	414.98571054355307	1408.3419005349867	1122.147368882095	2536.5453383231375	phage	wac	late	late	1156.8020975253141
gene-b3409	10.84190709009356	13.975246003990456	10.852346457125154	13.773828085075774	4.077593988970583	3.2212056964882696	2.074650295713236	2.273661508988775	0.9192966795060856	1.7254325835301836	2.1412603872357256	0.876559009966204	host	feoB	None	None	4.414309141486561
gene-T4p110	0.13828416201523328	0.02599877036305225	11.104810722792177	147.57869886071924	646.0827506670067	1505.043964451809	408.8468688849054	971.7076787125246	261.26448850052003	397.5544484137054	201.85496958133706	364.76304157336597	phage	tk.4	early	early	447.94193797374186
gene-b0358	3.428160853679969	2.6252711841016945	1.6363156703117652	2.903988183629889	0.5825134269957976	2.5469520471914273	0.20979609731931598	13.924585434109305	0.24192017881739092	1.4083034992537775	0.47003276792979337	0.7203405725464844	host	yaiO	None	None	5.041651900882605
gene-b3961	96.51149927000418	96.37183415791324	84.53855083447755	54.118997450888926	24.244395734268945	7.118237010967941	20.22406953831759	251.73780733608297	9.015558663928102	2.8972392772883593	18.361999045205067	1.661054648860438	host	oxyR	None	None	84.69485406356296
gene-b3642	8.971669651492984	26.097419902934487	7.142731470954836	10.097544072672445	4.660602329668161	3.605939101458026	2.276385691474073	3.121772397450203	0.9916466395262399	1.622400729046875	2.077808404026096	0.9940067240803024	host	pyrE	None	None	7.607999897737978
gene-b3464	136.32152655916164	35.72857524277669	105.0307996458236	14.548318939912939	44.63660664408871	4.936163810355099	29.02010835328996	3.248846001099477	11.154560534146446	1.6894363209522023	29.627165833968306	1.0656105058529863	host	ftsY	None	None	49.13008024962112
gene-b1281	50.423127368969205	205.93943062748843	47.04579578604515	56.25622965374413	22.271128651194097	5.348855002077265	13.421833250452824	2.8598840158812457	5.937075217708751	2.382895319225172	14.295874673376888	1.2652000006201403	host	pyrF	None	None	84.37417071281361
gene-b4458	800.3887297441702	6.967670457298002	12.317941305954347	4.693871231900899	4.554195883785326	5.507564400799491	5.0889002067711	4.3961242338497755	0.32007900581993265	1.7804808000822117	1.0364825138964675	1.3205131163085693	host	oxyS	None	None	684.8038843332015
gene-b0791	19.68278218464999	15.483121725406617	9.244586341761359	8.77491481782783	5.285526609648664	3.8673554405613944	3.2924205053761266	3.0926673127636852	1.9134650055950717	1.5912801582809104	6.196198385994211	0.5720407501622332	host	ybhQ	None	None	4.782202179349035
gene-b0659	73.42889003008887	119.98432522548612	82.21292644352864	69.08942939532483	35.119856719190686	6.231707127571276	18.852062129629303	2.817056621116379	7.281797382403467	1.500986720999539	19.434047135558767	0.990384837231427	host	ybeY	None	None	40.00495433196256
gene-b2521	36.03037974550099	31.741732786652427	23.075292369084693	15.72019585529258	10.804103000894976	3.4811799888741306	6.3340566403427525	1.8379003124886746	2.7002409746298572	1.311353622425716	5.590389729207542	0.500231379397187	host	sseA	None	None	12.11231285532534
gene-b3697	108.81687866447427	101.24554359757771	71.928347639298	50.67656017146007	21.82989097061675	9.857614446597005	14.58044168602213	5.781135507931979	6.6791394018882615	3.2118327382243343	15.363654089749485	1.7433823895561071	host	yidA	None	None	40.857396278747174
gene-b3115	1.1241164138012512	1.5800543020642077	0.975320865867353	2.1775691282014478	0.5085330391323566	1.67003565701662	0.49247421355849363	1.716395557376275	0.1548769382999674	0.8134379649287824	0.3009142782280067	0.5833963978081337	host	tdcD	None	None	0.3811624947387525
gene-b3440	72.13637274697538	41.43723093759766	51.54051899561823	27.39751185017849	18.282595614386757	4.529503028403178	9.021232184730586	3.035752921700727	3.9325313691922936	1.8902200724088272	7.827539909859739	1.132508421563959	host	yhhX	None	None	24.64358467540201
gene-b1252	47.728778519557764	43.684433902518535	37.910330723817836	16.017835578861817	8.596044730644804	2.711455548060268	5.187208506220088	1.8475091068980736	2.4446034069497355	1.0294698579545112	4.2107102127044	0.811684964426626	host	tonB	None	None	20.598328849723526
gene-T4p178	0.45076508931532755	0.012106890079510896	2.563870008593483	17.187845638179905	159.6687482240557	561.4497006071133	970.2537182562478	840.4081784319346	294.6379798857017	177.8702173305871	129.71501311972955	251.52458586794327	phage	gene-T4p178_gene_rnlB	early	middle	358.40931505864324
gene-b1907	4.538732644361369	3.8851429810846296	6.23380963030858	3.2933038052749617	3.2127371952445993	1.839187209969951	3.2601482647788753	1.5560538748527668	0.8342653295257154	0.9952940967993528	1.9010731257358475	0.7703940597835508	host	tyrP	None	None	0.9591454797030167
gene-b2414	1181.3513528248773	1359.4593326878473	530.9468185639766	579.3960336969632	142.99331705477817	47.010348567564876	68.32748080657056	16.65951421825127	27.470484305045883	8.42814587170699	129.62749365925544	4.789252280524919	host	cysK	None	None	612.2762795809201
gene-b2153	205.37244416816628	318.6264728542095	129.58193045256908	123.60064649505767	44.78632992440009	15.090232506226409	21.116965024346936	5.8943549144443175	9.348316434552562	4.945945048679723	17.220483022360593	2.640768772465782	host	folE	None	None	124.31724392076103
gene-b3138	0.6783751344143519	1.30091960382669	1.1902413268760919	1.5786234895850326	0.257784672667094	2.031371412118778	0.11347461867585644	1.9954647628383386	0.07850994482375706	1.0867261048329777	0.2542315600123411	0.690046640761738	host	agaB	None	None	0.4814624606723281
gene-b1445	13.761658330205627	87.75929761514429	19.828410221340306	18.4492667172102	9.65803609837233	8.257126245336554	4.666154578308925	3.091923286946661	4.0892852295270705	1.9768048658490953	0.6969451386545212	1.1967768797729088	host	ortT	None	None	36.518193664490894
gene-b0045	0.4372769447508728	1.5985730425930775	0.754108200344052	2.1380066860824725	0.4615739071404047	2.3328587349332377	0.5282703531598992	2.046130206078107	0.1968053346595532	1.3348010523557874	0.27312714893217727	0.6909030141438196	host	yaaU	None	None	0.5270748349429312
